Session_ID,Customer_ID,Visit_Date,Device_Type,Traffic_Source,Pages_Viewed,Session_Duration,Added_To_Cart,Purchased,Purchase_After_Cart
WEB00053401,C044016,2023-04-02,Desktop,Organic,1,1.4,1,1,1
WEB00053402,C005220,2024-04-10,iOS,Direct,6,7.5,0,0,0
WEB00053403,C006264,2024-06-14,Desktop,Social,5,4.5,1,0,0
WEB00053404,C027860,2024-07-28,iOS,Social,7,10.9,0,0,0
WEB00053405,C042219,2023-08-23,iOS,Direct,5,11.0,1,0,0
WEB00053406,C009698,2023-11-07,Android,Direct,4,1.4,0,0,0
WEB00053407,C038660,2025-03-30,Android,Social,11,13.2,1,0,0
WEB00053408,C048461,2023-12-09,Android,Direct,5,3.3,1,0,0
WEB00053409,C033208,2025-03-05,iOS,Paid Search,6,12.5,1,0,0
WEB00053410,C021825,2024-01-26,Android,Paid Search,11,21.7,1,1,1
WEB00053411,C014838,2025-08-19,iOS,Referral,7,6.3,1,0,0
WEB00053412,C029114,2024-10-02,iOS,Organic,8,0.6,0,0,0
WEB00053413,C006781,2025-07-17,Android,Organic,9,4.1,1,1,1
WEB00053414,C044216,2023-04-04,Android,Organic,5,7.1,0,0,0
WEB00053415,C032674,2023-07-23,Android,Referral,8,12.0,1,0,0
WEB00053416,C026756,2024-04-03,iOS,Organic,9,5.9,0,0,0
WEB00053417,C010308,2025-10-03,Android,Paid Search,5,15.2,0,0,0
WEB00053418,C038980,2024-02-21,Desktop,Social,4,2.9,0,0,0
WEB00053419,C040863,2025-01-02,iOS,Organic,7,10.8,1,0,0
WEB00053420,C034602,2024-06-01,Android,Organic,4,12.9,0,0,0
WEB00053421,C022802,2024-06-08,Android,Referral,16,6.9,0,1,0
WEB00053422,C019103,2023-06-11,Android,Referral,7,32.5,0,0,0
WEB00053423,C036062,2025-02-08,Desktop,Paid Search,5,7.9,1,0,0
WEB00053424,C005259,2024-10-06,iOS,Paid Search,5,5.5,0,0,0
WEB00053425,C013937,2025-11-29,Desktop,Direct,4,10.5,1,1,1
WEB00053426,C023141,2024-03-13,Android,Paid Search,8,3.1,0,0,0
WEB00053427,C027724,2024-06-18,Desktop,Organic,11,5.4,0,0,0
WEB00053428,C030278,2025-04-03,iOS,Direct,10,2.4,1,1,1
WEB00053429,C045942,2023-02-20,Android,Paid Search,4,5.0,0,0,0
WEB00053430,C046634,2025-02-10,Desktop,Social,4,4.1,1,0,0
WEB00053431,C045631,2023-07-13,Android,Organic,9,9.5,0,0,0
WEB00053432,C018902,2023-10-05,Android,Paid Search,8,1.5,1,0,0
WEB00053433,C025386,2025-10-12,Desktop,Social,5,11.9,0,1,0
WEB00053434,C044036,2025-11-04,Desktop,Social,7,11.1,1,0,0
WEB00053435,C038598,2025-04-13,Android,Social,5,2.2,1,1,1
WEB00053436,C039727,2024-06-19,Android,Direct,6,14.0,0,0,0
WEB00053437,C041225,2025-01-02,Desktop,Direct,6,7.2,0,0,0
WEB00053438,C046899,2025-05-04,Desktop,Social,8,16.0,1,0,0
WEB00053439,C031201,2023-08-26,Desktop,Organic,7,1.6,0,0,0
WEB00053440,C048951,2024-04-10,iOS,Paid Search,6,13.9,0,0,0
WEB00053441,C000138,2025-04-26,Desktop,Social,3,19.3,0,0,0
WEB00053442,C045474,2023-10-09,Android,Referral,3,16.6,1,0,0
WEB00053443,C032384,2024-05-12,Desktop,Organic,11,13.6,0,1,0
WEB00053444,C017263,2023-08-12,iOS,Organic,14,24.5,1,0,0
WEB00053445,C029538,2025-08-26,Android,Social,3,4.7,1,0,0
WEB00053446,C044773,2023-03-18,iOS,Organic,5,13.3,1,1,1
WEB00053447,C037548,2024-06-17,iOS,Social,7,6.5,0,0,0
WEB00053448,C017811,2023-07-02,iOS,Direct,6,5.5,0,0,0
WEB00053449,C003072,2023-11-11,iOS,Organic,11,9.3,1,1,1
WEB00053450,C018357,2025-11-05,Tablet,Referral,11,26.0,1,0,0
WEB00053451,C019832,2025-06-05,iOS,Organic,5,12.1,1,0,0
WEB00053452,C046687,2024-03-29,Desktop,Paid Search,7,21.5,0,0,0
WEB00053453,C001338,2025-04-16,iOS,Direct,5,12.2,1,0,0
WEB00053454,C017490,2024-11-08,Android,Paid Search,9,9.3,0,0,0
WEB00053455,C040979,2024-05-02,iOS,Paid Search,6,17.3,0,0,0
WEB00053456,C034470,2024-09-23,iOS,Direct,7,1.4,1,1,1
WEB00053457,C007311,2025-08-16,Android,Organic,4,19.3,1,0,0
WEB00053458,C015769,2024-12-04,Tablet,Organic,4,9.3,1,0,0
WEB00053459,C022190,2023-09-18,iOS,Organic,4,5.1,1,0,0
WEB00053460,C035047,2023-03-05,Desktop,Organic,4,17.2,0,0,0
WEB00053461,C009234,2024-06-25,Android,Social,7,6.4,0,0,0
WEB00053462,C039965,2024-08-26,Android,Organic,7,3.0,0,0,0
WEB00053463,C004983,2024-12-08,Android,Organic,3,4.7,1,0,0
WEB00053464,C048932,2023-08-27,iOS,Direct,2,18.7,0,0,0
WEB00053465,C048851,2024-12-20,Android,Organic,9,1.9,1,1,1
WEB00053466,C004780,2025-11-02,Desktop,Social,4,15.7,1,0,0
WEB00053467,C041179,2025-05-17,Android,Organic,8,2.5,0,0,0
WEB00053468,C005833,2025-04-21,Android,Organic,4,11.2,0,0,0
WEB00053469,C032247,2025-01-22,Android,Organic,3,2.5,1,0,0
WEB00053470,C039461,2024-07-28,iOS,Social,7,11.2,1,0,0
WEB00053471,C032768,2023-03-13,iOS,Organic,9,10.6,1,0,0
WEB00053472,C004725,2025-09-10,iOS,Social,7,6.6,1,0,0
WEB00053473,C012697,2025-11-27,Desktop,Organic,8,11.1,0,0,0
WEB00053474,C005935,2025-04-20,Android,Paid Search,10,8.2,0,0,0
WEB00053475,C027166,2023-05-20,Android,Referral,5,13.4,1,0,0
WEB00053476,C003409,2025-08-15,Android,Organic,13,3.1,1,0,0
WEB00053477,C032517,2024-03-14,iOS,Social,7,8.8,1,0,0
WEB00053478,C028617,2023-09-17,Android,Organic,6,6.2,1,1,1
WEB00053479,C001397,2023-07-10,Desktop,Social,5,4.4,1,0,0
WEB00053480,C043936,2023-06-20,Android,Organic,8,9.1,1,0,0
WEB00053481,C000713,2025-05-23,iOS,Organic,8,1.5,0,0,0
WEB00053482,C015953,2024-04-02,Desktop,Referral,3,16.0,1,0,0
WEB00053483,C024969,2023-09-13,Desktop,Organic,10,6.5,1,1,1
WEB00053484,C024243,2025-06-18,Android,Organic,5,16.3,0,1,0
WEB00053485,C018208,2023-11-17,Android,Organic,3,9.3,0,0,0
WEB00053486,C038243,2024-01-25,iOS,Organic,15,7.4,1,0,0
WEB00053487,C037603,2025-07-16,Android,Paid Search,4,13.3,0,0,0
WEB00053488,C009320,2024-11-14,iOS,Organic,3,3.8,0,0,0
WEB00053489,C026637,2025-04-07,iOS,Organic,3,4.7,1,0,0
WEB00053490,C030216,2025-10-20,iOS,Organic,10,9.8,1,0,0
WEB00053491,C026862,2025-05-15,Desktop,Organic,6,8.2,0,0,0
WEB00053492,C048960,2024-10-02,Desktop,Paid Search,8,3.5,1,0,0
WEB00053493,C020858,2023-11-08,Android,Direct,7,4.0,0,0,0
WEB00053494,C014979,2023-05-14,iOS,Organic,9,11.0,0,0,0
WEB00053495,C043484,2023-06-04,iOS,Referral,9,2.9,1,0,0
WEB00053496,C017818,2025-07-28,iOS,Organic,7,7.7,1,0,0
WEB00053497,C005255,2023-04-14,Android,Paid Search,3,9.8,0,0,0
WEB00053498,C008061,2025-01-04,Android,Paid Search,5,4.3,0,1,0
WEB00053499,C018681,2024-03-09,iOS,Referral,10,1.2,0,1,0
WEB00053500,C001731,2025-12-17,Android,Organic,8,9.0,1,0,0
WEB00053501,C011367,2025-06-11,Android,Paid Search,10,25.7,1,1,1
WEB00053502,C005690,2023-10-26,iOS,Organic,9,1.9,0,1,0
WEB00053503,C009562,2023-10-17,Android,Organic,7,2.8,0,0,0
WEB00053504,C024553,2024-05-15,Desktop,Organic,6,5.8,1,1,1
WEB00053505,C043055,2023-08-28,iOS,Paid Search,8,3.4,1,0,0
WEB00053506,C026738,2024-07-17,Android,Social,10,16.9,1,0,0
WEB00053507,C033592,2024-01-07,iOS,Organic,5,7.8,1,0,0
WEB00053508,C002846,2024-07-06,Android,Referral,6,11.8,0,1,0
WEB00053509,C043591,2024-07-11,Desktop,Organic,4,14.5,0,0,0
WEB00053510,C023321,2024-04-15,Android,Paid Search,8,6.9,1,0,0
WEB00053511,C004968,2025-03-27,Desktop,,4,3.1,1,0,0
WEB00053512,C041497,2023-05-30,Android,Direct,2,3.5,0,0,0
WEB00053513,C042477,2024-08-01,iOS,Organic,10,2.8,1,1,1
WEB00053514,C034581,2024-08-14,Tablet,Direct,10,8.1,1,0,0
WEB00053515,C045355,2023-11-08,Desktop,Organic,4,7.4,0,0,0
WEB00053516,C004628,2024-10-03,Android,Social,5,10.8,1,0,0
WEB00053517,C029571,2024-07-25,Android,Paid Search,10,20.2,1,0,0
WEB00053518,C049537,2025-04-01,Tablet,Paid Search,13,9.4,1,1,1
WEB00053519,C040482,2024-12-29,Tablet,Direct,8,4.9,0,0,0
WEB00053520,C013560,2025-03-09,iOS,Organic,14,7.3,1,1,1
WEB00053521,C040347,2023-01-04,Desktop,Direct,4,5.8,1,0,0
WEB00053522,C004295,2023-06-10,Tablet,,5,10.7,0,0,0
WEB00053523,C034979,2024-07-16,Desktop,Organic,6,6.8,0,0,0
WEB00053524,C028661,2025-01-12,Android,Paid Search,8,2.9,0,0,0
WEB00053525,C014520,2023-07-04,Desktop,Paid Search,9,11.0,0,0,0
WEB00053526,C004927,2025-03-26,Android,Paid Search,4,6.7,1,0,0
WEB00053527,C041921,2023-07-29,Android,Organic,6,9.0,0,0,0
WEB00053528,C046331,2025-08-27,Android,Organic,7,6.1,1,1,1
WEB00053529,C022439,2023-04-19,Desktop,Direct,6,15.3,1,0,0
WEB00053530,C016730,2024-02-20,Desktop,Direct,8,1.7,1,0,0
WEB00053531,C029184,2024-09-29,Tablet,Social,14,11.9,1,1,1
WEB00053532,C044493,2023-05-07,Desktop,Paid Search,8,21.7,0,0,0
WEB00053533,C035767,2023-09-14,iOS,Organic,8,4.7,1,0,0
WEB00053534,C016367,2025-09-16,Android,Organic,3,5.0,1,0,0
WEB00053535,C009119,2023-10-17,Desktop,Paid Search,9,11.3,1,0,0
WEB00053536,C004234,2023-05-28,Android,Organic,12,14.7,0,0,0
WEB00053537,C040174,2024-05-15,iOS,Social,5,1.5,1,0,0
WEB00053538,C004215,2024-12-01,Android,Organic,6,7.7,1,0,0
WEB00053539,C013867,2023-02-05,Desktop,Paid Search,4,9.2,0,0,0
WEB00053540,C046239,2023-01-27,iOS,Organic,7,0.7,0,0,0
WEB00053541,C006443,2024-02-25,Android,Organic,4,2.5,0,0,0
WEB00053542,C040844,2024-11-28,Desktop,Direct,3,0.9,1,0,0
WEB00053543,C017642,2024-01-11,Android,Organic,8,10.0,1,0,0
WEB00053544,C007769,2023-03-06,Desktop,Organic,6,3.0,1,0,0
WEB00053545,C033178,2025-04-10,Android,Social,9,9.8,1,0,0
WEB00053546,C043278,2025-01-05,iOS,Organic,9,6.8,0,0,0
WEB00053547,C012971,2024-12-13,iOS,Organic,5,10.9,0,0,0
WEB00053548,C002253,2023-01-02,iOS,Paid Search,5,5.3,0,0,0
WEB00053549,C040448,2025-02-21,Android,Paid Search,6,12.7,0,0,0
WEB00053550,C018055,2024-02-11,iOS,Paid Search,10,3.7,1,1,1
WEB00053551,C045409,2025-09-11,Android,Paid Search,7,5.3,0,0,0
WEB00053552,C035873,2024-01-06,Tablet,Paid Search,6,10.5,1,0,0
WEB00053553,C018404,2023-05-18,iOS,Paid Search,9,11.8,0,0,0
WEB00053554,C025208,2023-03-08,Tablet,Social,4,10.3,1,1,1
WEB00053555,C012979,2023-12-04,iOS,Referral,2,6.5,1,0,0
WEB00053556,C025841,2025-07-08,Desktop,Paid Search,4,13.6,0,0,0
WEB00053557,C033344,2023-12-23,Tablet,Paid Search,7,6.2,0,0,0
WEB00053558,C015237,2023-10-30,Tablet,Organic,9,26.7,1,0,0
WEB00053559,C023488,2025-07-30,iOS,Direct,9,11.6,0,0,0
WEB00053560,C004852,2024-07-31,Android,Direct,15,7.5,1,0,0
WEB00053561,C046841,2025-04-26,iOS,Social,17,15.2,1,1,1
WEB00053562,C001546,2024-04-05,iOS,Organic,5,11.5,1,0,0
WEB00053563,C044407,2025-09-26,Desktop,Paid Search,9,17.4,0,1,0
WEB00053564,C023990,2023-05-10,Desktop,Social,12,7.0,1,0,0
WEB00053565,C022289,2024-11-21,iOS,Direct,8,2.7,1,0,0
WEB00053566,C007060,2024-12-13,Desktop,Direct,8,3.0,1,0,0
WEB00053567,C009567,2024-06-02,Android,Organic,6,5.5,1,1,1
WEB00053568,C048453,2025-07-30,Desktop,Organic,4,4.8,1,0,0
WEB00053569,C038326,2024-03-24,iOS,Organic,11,7.1,1,0,0
WEB00053570,C013121,2023-11-25,iOS,,3,18.0,1,1,1
WEB00053571,C000955,2025-10-10,iOS,Organic,10,6.9,1,1,1
WEB00053572,C037365,2023-03-17,Android,Organic,13,1.7,1,0,0
WEB00053573,C010560,2025-12-19,Desktop,Organic,10,0.3,0,0,0
WEB00053574,C009618,2023-02-04,Android,Direct,2,6.0,0,0,0
WEB00053575,C040660,2023-10-19,Android,Organic,6,11.1,0,1,0
WEB00053576,C005844,2024-12-23,Desktop,Organic,9,16.2,0,0,0
WEB00053577,C031974,2025-01-14,Android,Direct,6,9.8,1,0,0
WEB00053578,C035497,2023-10-11,Android,Direct,9,11.7,0,0,0
WEB00053579,C007370,2025-11-29,iOS,Organic,11,16.8,1,1,1
WEB00053580,C021363,2025-11-13,Android,Organic,3,1.4,0,0,0
WEB00053581,C035629,2024-10-28,Android,Organic,4,4.7,1,0,0
WEB00053582,C041106,2024-02-27,Desktop,Organic,7,9.0,0,0,0
WEB00053583,C011676,2023-09-06,Android,Direct,6,1.3,0,1,0
WEB00053584,C005392,2023-11-23,Android,Paid Search,6,2.3,1,1,1
WEB00053585,C003148,2024-05-11,Android,Paid Search,9,7.4,1,0,0
WEB00053586,C034977,2024-08-07,iOS,Organic,5,14.9,0,0,0
WEB00053587,C027911,2025-04-06,Desktop,Organic,9,3.7,0,0,0
WEB00053588,C018797,2025-11-07,Desktop,Paid Search,5,8.3,0,0,0
WEB00053589,C020304,2023-06-08,Android,Paid Search,7,5.6,1,0,0
WEB00053590,C038235,2024-10-06,Tablet,Paid Search,8,10.2,0,0,0
WEB00053591,C047908,2025-12-28,Android,Paid Search,7,4.3,0,0,0
WEB00053592,C026926,2025-09-09,Tablet,Social,4,7.2,1,0,0
WEB00053593,C009851,2025-10-31,Desktop,Organic,6,8.9,1,1,1
WEB00053594,C000008,2023-08-18,Desktop,Paid Search,7,1.7,1,0,0
WEB00053595,C023594,2025-06-09,Android,Social,6,12.0,0,1,0
WEB00053596,C016875,2024-04-03,Desktop,Paid Search,12,3.7,1,0,0
WEB00053597,C036357,2023-06-30,Tablet,Referral,5,12.9,0,0,0
WEB00053598,C035224,2025-01-15,iOS,Referral,7,1.7,0,0,0
WEB00053599,C006052,2024-08-18,Android,Paid Search,9,5.3,0,0,0
WEB00053600,C013964,2023-04-21,Android,Paid Search,8,10.9,0,1,0
WEB00053601,C011238,2023-11-03,Android,Organic,7,3.5,1,0,0
WEB00053602,C023430,2025-11-05,Desktop,Social,11,7.1,1,1,1
WEB00053603,C008109,2025-01-29,Android,Paid Search,4,0.7,1,1,1
WEB00053604,C020801,2024-12-03,iOS,Social,5,3.6,1,1,1
WEB00053605,C038864,2023-01-19,Android,Direct,8,9.4,1,0,0
WEB00053606,C009203,2025-06-13,Android,Organic,5,4.4,0,0,0
WEB00053607,C011616,2023-11-12,Desktop,Organic,8,7.4,1,0,0
WEB00053608,C003064,2025-07-09,Android,Direct,9,13.2,1,0,0
WEB00053609,C015168,2025-02-22,Desktop,Paid Search,10,3.3,1,1,1
WEB00053610,C020286,2023-06-12,iOS,Organic,5,7.6,0,0,0
WEB00053611,C019662,2024-01-03,Android,Paid Search,3,4.5,0,0,0
WEB00053612,C028967,2025-04-23,Desktop,Paid Search,6,8.1,1,1,1
WEB00053613,C042541,2024-09-13,iOS,,5,5.2,1,0,0
WEB00053614,C003406,2023-02-01,Desktop,Direct,6,3.4,0,0,0
WEB00053615,C005234,2025-04-22,Android,Paid Search,9,1.9,1,1,1
WEB00053616,C045536,2023-09-22,Android,Organic,10,13.2,1,0,0
WEB00053617,C049333,2025-02-08,Android,Direct,5,5.4,0,0,0
WEB00053618,C020080,2024-02-13,Desktop,Paid Search,5,2.8,0,1,0
WEB00053619,C004132,2025-04-05,Desktop,Direct,3,7.7,0,0,0
WEB00053620,C007774,2025-12-08,Android,,5,8.1,1,0,0
WEB00053621,C012437,2025-04-08,Android,Social,5,2.5,1,0,0
WEB00053622,C035351,2023-05-30,Android,Organic,4,10.6,0,1,0
WEB00053623,C015253,2025-07-20,Desktop,Direct,4,3.5,0,0,0
WEB00053624,C010299,2024-08-12,iOS,Direct,9,4.9,0,0,0
WEB00053625,C020420,2024-06-13,iOS,Referral,4,11.1,1,0,0
WEB00053626,C039261,2025-04-01,Android,Paid Search,6,35.1,1,1,1
WEB00053627,C032232,2024-08-05,Desktop,Organic,4,5.2,1,1,1
WEB00053628,C048370,2023-10-02,Desktop,Direct,7,4.9,1,0,0
WEB00053629,C011731,2025-04-15,Tablet,Direct,7,9.2,1,0,0
WEB00053630,C024105,2024-01-28,Desktop,Social,4,5.7,1,0,0
WEB00053631,C046127,2023-03-28,Android,Direct,7,9.2,1,1,1
WEB00053632,C020759,2025-10-19,Android,Organic,8,5.2,1,0,0
WEB00053633,C049045,2023-08-04,Android,Social,5,23.5,0,0,0
WEB00053634,C039760,2023-02-07,Desktop,Organic,2,4.8,1,0,0
WEB00053635,C002228,2024-03-19,iOS,Organic,9,5.8,0,0,0
WEB00053636,C006510,2023-11-08,Android,Organic,4,2.0,0,1,0
WEB00053637,C008590,2024-03-11,iOS,Paid Search,10,15.8,1,0,0
WEB00053638,C018157,2024-09-27,Android,Paid Search,6,7.5,0,0,0
WEB00053639,C009452,2023-03-02,iOS,Social,10,8.0,1,0,0
WEB00053640,C024531,2023-03-12,Android,Paid Search,12,9.8,0,0,0
WEB00053641,C009030,2024-08-30,iOS,Paid Search,7,6.6,1,0,0
WEB00053642,C048592,2025-08-09,Android,Social,5,7.0,1,0,0
WEB00053643,C037703,2023-11-12,iOS,Organic,5,5.4,1,0,0
WEB00053644,C002077,2023-08-16,Android,Direct,3,2.8,1,0,0
WEB00053645,C047685,2023-05-07,Tablet,Organic,10,13.8,1,0,0
WEB00053646,C044128,2024-06-01,Desktop,Organic,4,5.5,0,0,0
WEB00053647,C035310,2025-09-21,Android,Social,7,8.9,0,1,0
WEB00053648,C036786,2023-01-06,Desktop,Direct,3,3.6,0,0,0
WEB00053649,C041950,2023-10-03,iOS,Direct,7,6.9,1,1,1
WEB00053650,C030262,2023-08-05,iOS,Direct,4,4.3,0,0,0
WEB00053651,C038631,2023-01-30,iOS,Organic,3,3.8,1,0,0
WEB00053652,C035208,2025-05-10,Android,Paid Search,7,10.4,1,0,0
WEB00053653,C027653,2023-07-06,Android,Paid Search,14,5.9,1,1,1
WEB00053654,C030394,2025-08-24,iOS,Social,12,8.0,1,0,0
WEB00053655,C048874,2023-02-11,Desktop,Direct,3,16.4,1,0,0
WEB00053656,C006951,2024-07-19,Android,Direct,7,7.9,0,0,0
WEB00053657,C006503,2024-11-18,iOS,Direct,7,8.6,0,0,0
WEB00053658,C032429,2024-01-14,iOS,Organic,8,14.8,1,0,0
WEB00053659,C048603,2025-03-28,Desktop,Direct,7,2.8,0,0,0
WEB00053660,C000397,2024-06-02,Android,,6,4.3,0,0,0
WEB00053661,C018249,2024-06-14,iOS,Paid Search,12,14.5,1,0,0
WEB00053662,C003101,2024-04-03,iOS,Social,7,3.6,0,0,0
WEB00053663,C001119,2024-08-01,Android,Organic,5,6.2,1,0,0
WEB00053664,C005894,2024-09-20,Desktop,Organic,9,6.9,1,0,0
WEB00053665,C010889,2023-11-08,Android,Paid Search,9,11.8,0,0,0
WEB00053666,C027393,2025-09-12,Android,Organic,6,8.3,0,0,0
WEB00053667,C020918,2024-09-20,Android,Organic,8,10.2,1,0,0
WEB00053668,C019788,2023-01-29,Android,Paid Search,6,6.7,0,1,0
WEB00053669,C018069,2024-04-28,Desktop,Direct,11,5.7,1,1,1
WEB00053670,C048272,2025-10-12,Desktop,Organic,5,2.3,0,0,0
WEB00053671,C037895,2023-03-10,iOS,Paid Search,9,6.5,1,1,1
WEB00053672,C028306,2025-05-28,Android,Direct,7,4.0,0,0,0
WEB00053673,C030236,2025-04-22,Desktop,Direct,5,4.6,0,0,0
WEB00053674,C001507,2023-03-27,iOS,Paid Search,8,3.5,0,1,0
WEB00053675,C016669,2024-09-10,iOS,Referral,8,13.3,0,1,0
WEB00053676,C012231,2025-04-19,Android,Social,8,5.7,1,0,0
WEB00053677,C037987,2023-12-12,iOS,Direct,14,5.5,1,1,1
WEB00053678,C003565,2024-09-07,Desktop,Direct,6,8.2,1,0,0
WEB00053679,C024617,2024-05-27,Android,Social,14,9.5,0,0,0
WEB00053680,C034403,2025-10-24,Desktop,Organic,6,8.8,0,0,0
WEB00053681,C020678,2025-01-18,iOS,Social,8,4.5,1,0,0
WEB00053682,C010732,2025-04-17,Desktop,Social,8,13.5,0,0,0
WEB00053683,C031606,2023-06-19,iOS,Paid Search,5,9.1,0,0,0
WEB00053684,C006654,2024-10-22,Desktop,Direct,8,5.1,1,1,1
WEB00053685,C041102,2023-02-03,Android,Paid Search,5,4.2,0,0,0
WEB00053686,C015536,2025-11-01,Android,Organic,8,8.3,1,0,0
WEB00053687,C006514,2024-09-10,iOS,Direct,6,8.5,1,0,0
WEB00053688,C019085,2025-08-11,iOS,Paid Search,5,4.8,1,0,0
WEB00053689,C046556,2023-01-10,iOS,Social,4,21.3,0,0,0
WEB00053690,C042685,2025-06-29,Desktop,Paid Search,9,11.0,0,0,0
WEB00053691,C019624,2025-06-14,iOS,Paid Search,11,14.2,1,1,1
WEB00053692,C044318,2025-11-02,Android,Organic,7,17.2,0,0,0
WEB00053693,C032599,2024-12-08,Desktop,Paid Search,10,4.6,1,1,1
WEB00053694,C021422,2024-06-25,Android,Paid Search,6,2.7,0,1,0
WEB00053695,C012628,2024-04-22,Android,Social,10,9.8,1,0,0
WEB00053696,C006023,2024-06-23,Android,Direct,11,8.4,1,1,1
WEB00053697,C039725,2024-02-01,Android,Paid Search,5,14.1,1,1,1
WEB00053698,C028543,2024-05-30,Desktop,Organic,6,3.7,0,0,0
WEB00053699,C009758,2023-11-27,Android,Organic,5,1.9,1,0,0
WEB00053700,C007543,2024-12-06,iOS,Paid Search,6,17.9,1,0,0
WEB00053701,C044721,2023-02-13,iOS,Paid Search,8,6.8,1,0,0
WEB00053702,C003595,2023-06-19,iOS,Paid Search,5,8.3,1,0,0
WEB00053703,C047519,2025-10-27,Android,Paid Search,8,2.1,0,0,0
WEB00053704,C008745,2023-12-07,Tablet,Social,5,11.3,0,0,0
WEB00053705,C002833,2023-08-06,Android,Paid Search,11,8.9,1,0,0
WEB00053706,C033779,2025-10-14,iOS,Organic,4,3.1,0,0,0
WEB00053707,C026419,2023-07-27,Desktop,Social,9,4.1,0,0,0
WEB00053708,C023076,2025-08-29,Android,Social,7,0.8,1,0,0
WEB00053709,C026079,2023-06-10,Android,Direct,7,8.1,1,0,0
WEB00053710,C033099,2025-09-17,iOS,Direct,6,11.5,1,0,0
WEB00053711,C014169,2025-08-07,iOS,Organic,4,4.4,1,0,0
WEB00053712,C032574,2023-07-24,Desktop,Organic,13,5.4,1,0,0
WEB00053713,C046095,2025-03-14,Android,Organic,5,1.0,1,0,0
WEB00053714,C022396,2025-05-04,Tablet,Direct,10,9.9,1,0,0
WEB00053715,C049344,2025-02-12,Android,Referral,8,4.9,0,0,0
WEB00053716,C025337,2023-01-12,Android,Direct,5,2.4,0,0,0
WEB00053717,C025905,2025-09-20,iOS,Organic,6,12.6,0,0,0
WEB00053718,C036274,2023-01-03,Tablet,Social,8,7.6,0,0,0
WEB00053719,C002802,2025-10-31,Android,Paid Search,6,5.0,1,0,0
WEB00053720,C041875,2024-01-18,iOS,Social,6,2.1,0,0,0
WEB00053721,C009050,2023-01-29,Android,Organic,4,6.4,0,0,0
WEB00053722,C030014,2025-05-03,iOS,Organic,4,6.5,0,0,0
WEB00053723,C031756,2025-11-11,Android,Organic,8,12.0,0,1,0
WEB00053724,C010601,2023-09-06,iOS,Organic,4,9.1,1,1,1
WEB00053725,C040887,2023-08-18,Desktop,Direct,6,5.1,1,0,0
WEB00053726,C030457,2024-06-09,Android,Paid Search,7,1.7,1,0,0
WEB00053727,C042450,2023-08-12,iOS,Direct,12,20.0,1,0,0
WEB00053728,C046191,2024-12-31,Android,Direct,6,5.9,1,0,0
WEB00053729,C011318,2024-05-24,iOS,Social,13,6.9,1,1,1
WEB00053730,C045566,2023-12-03,iOS,Direct,4,8.5,1,0,0
WEB00053731,C048795,2024-02-15,Android,Organic,6,5.8,1,0,0
WEB00053732,C047328,2023-06-04,Desktop,Organic,5,1.7,0,0,0
WEB00053733,C015679,2023-06-14,iOS,Direct,11,4.9,1,0,0
WEB00053734,C006094,2024-02-07,iOS,Organic,6,2.9,0,0,0
WEB00053735,C047847,2024-01-02,iOS,Referral,9,8.4,1,0,0
WEB00053736,C004425,2023-08-01,iOS,Organic,5,1.9,0,0,0
WEB00053737,C023028,2024-06-08,Desktop,Direct,4,5.8,0,0,0
WEB00053738,C010766,2024-07-09,iOS,Organic,7,1.1,1,0,0
WEB00053739,C004078,2023-02-25,Desktop,Social,8,5.2,1,0,0
WEB00053740,C046604,2024-01-18,iOS,Direct,6,5.0,1,0,0
WEB00053741,C012888,2023-05-24,Android,Direct,10,3.9,1,0,0
WEB00053742,C006654,2023-10-13,Android,Organic,5,14.5,0,1,0
WEB00053743,C021581,2023-11-02,Android,Organic,6,16.7,1,0,0
WEB00053744,C003272,2025-11-19,Desktop,Organic,3,11.4,1,1,1
WEB00053745,C030543,2024-01-19,iOS,Direct,10,2.5,1,0,0
WEB00053746,C010716,2023-10-31,Android,Referral,13,15.7,1,1,1
WEB00053747,C038674,2025-10-09,iOS,Paid Search,6,5.5,0,0,0
WEB00053748,C003718,2024-12-07,iOS,Paid Search,8,2.0,1,0,0
WEB00053749,C041391,2025-02-25,Desktop,Social,5,2.9,0,0,0
WEB00053750,C020325,2024-04-14,Desktop,Organic,7,15.1,1,0,0
WEB00053751,C049017,2025-09-29,iOS,Paid Search,11,17.8,1,1,1
WEB00053752,C045309,2024-07-05,Android,Social,6,4.1,1,0,0
WEB00053753,C029664,2023-08-21,Tablet,Paid Search,6,3.1,0,0,0
WEB00053754,C044583,2025-02-08,Desktop,Organic,7,7.3,0,0,0
WEB00053755,C035599,2024-11-15,Tablet,,5,12.8,0,0,0
WEB00053756,C000579,2024-04-30,iOS,Paid Search,2,1.4,0,0,0
WEB00053757,C004448,2025-09-29,iOS,Organic,3,2.7,1,0,0
WEB00053758,C048052,2025-12-04,Desktop,Paid Search,10,9.1,1,1,1
WEB00053759,C046167,2023-11-08,Android,Paid Search,7,3.2,0,0,0
WEB00053760,C039922,2025-08-23,Android,Referral,6,4.7,1,0,0
WEB00053761,C015653,2024-12-04,Android,Organic,8,8.5,0,0,0
WEB00053762,C009544,2024-02-04,iOS,Organic,7,6.3,1,0,0
WEB00053763,C005688,2025-07-23,Android,Direct,1,3.2,0,0,0
WEB00053764,C026413,2023-08-05,Android,Direct,8,7.6,0,0,0
