Campaign_ID,Customer_ID,Campaign_Type,Send_Date,Opened,Clicked,Purchased,Campaign_Cost
M0001835,C010358,Push Notification,2023-08-04,0,0,0,13.52
M0001836,C017467,Email,2023-11-02,0,0,0,1.84
M0001837,C006074,Email,2024-02-15,0,0,0,12.75
M0001838,C015047,Social Media,2024-03-21,1,0,0,4.04
M0001839,C017117,Email,2023-02-06,0,0,0,19.17
M0001840,C015452,SMS,2024-04-26,0,0,0,13.27
M0001841,C041777,Push Notification,2024-03-30,0,0,0,4.74
M0001842,C021871,SMS,2024-08-25,1,0,0,19.56
M0001843,C024901,Email,2024-05-30,0,0,1,6.3
M0001844,C004306,Email,2024-04-03,0,0,0,9.9
M0001845,C035317,SMS,2023-07-19,0,0,0,3.4
M0001846,C015429,Push Notification,2024-08-10,1,0,0,1.69
M0001847,C043497,Social Media,2024-05-28,1,0,0,3.69
M0001848,C039304,SMS,2025-11-17,0,0,0,12.6
M0001849,C010141,Email,2023-02-23,0,0,0,1.28
M0001850,C000396,Email,2023-11-06,0,0,0,21.31
M0001851,C042360,Push Notification,2024-09-11,0,0,0,14.47
M0001852,C006500,Push Notification,2023-10-02,0,0,0,19.48
M0001853,C038812,Push Notification,2025-10-14,0,0,0,3.93
M0001854,C022759,Email,2023-07-07,0,1,1,3.05
M0001855,C034186,Social Media,2024-03-19,0,0,0,7.86
M0001856,C022494,Social Media,2023-07-02,0,0,0,20.31
M0001857,C006525,Email,2024-04-09,0,0,0,7.27
M0001858,C026698,Email,2024-11-30,0,0,0,11.3
M0001859,C013100,Push Notification,2024-05-24,0,0,0,4.82
M0001860,C002051,SMS,2025-03-22,1,0,0,14.8
M0001861,C017986,Email,2023-10-17,1,1,0,6.98
M0001862,C007655,Email,2023-10-30,1,0,0,3.07
M0001863,C045420,Push Notification,2025-08-12,0,0,0,17.65
M0001864,C041138,Push Notification,2024-06-19,0,0,0,15.38
M0001865,C021914,Email,2024-04-04,0,1,0,2.52
M0001866,C009176,SMS,2024-07-27,1,0,0,18.47
M0001867,C043002,Push Notification,2024-11-10,0,0,0,10.71
M0001868,C010888,SMS,2023-08-11,0,0,0,15.43
M0001869,C027780,SMS,2023-03-30,0,0,0,20.14
M0001870,C015231,Social Media,2024-08-02,1,0,0,1.7
M0001871,C044941,SMS,2023-12-15,1,0,0,3.71
M0001872,C021682,Push Notification,2024-09-09,0,0,0,6.74
M0001873,C001760,Email,2025-01-04,0,0,0,13.73
M0001874,C033677,Email,2024-01-16,0,1,0,8.52
M0001875,C040654,Email,2025-11-24,0,0,0,16.56
M0001876,C024044,SMS,2025-04-12,1,0,0,6.87
M0001877,C014128,Email,2025-05-19,1,0,0,7.51
M0001878,C030047,Push Notification,2024-04-12,0,0,0,8.16
M0001879,C026002,Email,2023-08-10,0,0,0,10.84
M0001880,C017597,Push Notification,2025-06-06,1,1,0,17.0
M0001881,C036854,Email,2025-04-05,1,0,0,13.8
M0001882,C023406,Push Notification,2024-10-31,0,0,0,7.44
M0001883,C041816,Push Notification,2023-10-24,0,0,0,2.76
M0001884,C004502,SMS,2023-07-27,0,0,0,14.0
M0001885,C034140,SMS,2025-08-08,0,0,0,6.86
M0001886,C018946,Push Notification,2023-01-04,1,1,0,14.32
M0001887,C005528,Email,2025-10-13,0,0,0,17.15
M0001888,C033958,Push Notification,2023-06-10,0,0,0,15.65
M0001889,C035759,Email,2025-07-28,0,0,0,21.25
M0001890,C018675,Social Media,2024-06-01,1,0,0,7.66
M0001891,C045765,SMS,2024-03-08,1,0,0,2.24
M0001892,C003217,SMS,2024-05-28,0,0,0,14.69
M0001893,C013417,Social Media,2023-06-10,0,0,0,12.09
M0001894,C042963,Push Notification,2023-11-28,0,0,0,3.43
M0001895,C041752,Email,2024-12-03,1,0,0,8.74
M0001896,C026667,Push Notification,2024-02-19,1,0,0,2.7
M0001897,C049660,Social Media,2023-09-21,0,0,0,12.35
M0001898,C045417,Email,2025-02-26,0,0,0,12.08
M0001899,C015968,Email,2025-03-21,0,0,0,6.61
M0001900,C006856,Social Media,2024-02-05,0,1,0,13.57
M0001901,C035506,Email,2024-04-16,0,0,0,5.75
M0001902,C042486,SMS,2024-07-06,1,0,0,17.47
M0001903,C022600,SMS,2023-04-06,0,0,0,19.07
M0001904,C016913,Push Notification,2025-07-18,1,0,0,11.47
M0001905,C008839,Email,2024-06-29,0,1,0,5.21
M0001906,C011205,Social Media,2025-09-28,0,0,0,5.9
M0001907,C020587,SMS,2025-02-15,0,0,0,14.92
M0001908,C016627,Email,2024-04-29,1,1,0,19.92
M0001909,C026921,SMS,2023-03-22,0,1,0,13.91
M0001910,C027583,Email,2023-05-25,0,0,0,6.71
M0001911,C042734,Push Notification,2023-11-03,0,0,0,4.05
M0001912,C025747,Email,2023-07-23,0,0,0,11.34
M0001913,C027139,Email,2024-08-31,0,0,0,12.44
M0001914,C010524,Email,2023-01-23,0,0,1,10.05
M0001915,C010810,Social Media,2024-10-07,0,0,0,21.28
M0001916,C007412,Email,2023-03-17,0,0,0,1.53
M0001917,C028914,Social Media,2025-04-24,0,0,0,11.07
M0001918,C037973,Email,2023-05-04,0,0,0,4.78
M0001919,C047829,Push Notification,2024-01-29,0,0,0,12.39
M0001920,C040186,SMS,2025-12-10,0,0,0,19.16
M0001921,C014109,SMS,2025-06-14,1,0,0,20.79
M0001922,C041202,Email,2024-02-03,0,0,0,7.91
M0001923,C020937,Social Media,2025-02-07,0,0,0,16.5
M0001924,C028601,SMS,2023-02-19,0,0,0,19.12
M0001925,C049896,SMS,2023-09-18,0,0,0,3.44
M0001926,C029881,Email,2025-03-07,0,0,0,21.41
M0001927,C038651,Email,2023-04-28,1,0,0,16.77
M0001928,C048360,Email,2024-02-24,0,0,0,8.48
M0001929,C020759,Email,2023-01-19,0,0,1,15.01
M0001930,C033089,SMS,2023-03-26,1,1,1,11.87
M0001931,C026010,Social Media,2023-05-09,0,0,0,5.15
M0001932,C015917,Email,2024-01-09,1,0,0,17.99
M0001933,C016429,SMS,2023-08-17,1,0,1,6.73
M0001934,C008246,SMS,2024-12-01,0,0,0,14.68
M0001935,C017935,Email,2023-07-12,0,0,0,12.12
M0001936,C023619,SMS,2025-03-15,0,0,0,15.07
M0001937,C018689,Push Notification,2024-09-11,1,0,0,3.97
M0001938,C048237,Push Notification,2025-04-02,1,0,0,7.91
M0001939,C042077,SMS,2024-06-08,0,0,0,14.79
M0001940,C014917,Email,2024-10-14,0,0,0,2.95
M0001941,C024593,Push Notification,2024-04-16,0,0,0,12.48
M0001942,C001851,SMS,2023-08-24,0,0,0,14.27
M0001943,C047492,Push Notification,2023-08-18,0,0,0,15.72
M0001944,C046778,Email,2023-07-29,0,0,0,4.23
M0001945,C006909,SMS,2024-12-06,0,1,0,0.93
M0001946,C032781,Push Notification,2025-11-28,0,0,0,19.64
M0001947,C011233,Email,2024-04-29,0,0,0,19.21
M0001948,C026210,Email,2023-06-26,0,1,0,12.05
M0001949,C042132,Push Notification,2024-09-26,0,0,0,5.78
M0001950,C015124,SMS,2024-06-10,0,0,0,15.06
M0001951,C018114,Email,2024-04-30,0,1,0,12.95
M0001952,C042631,Email,2024-12-06,0,0,0,14.28
M0001953,C005857,Social Media,2024-05-11,0,1,0,10.06
M0001954,C008301,Push Notification,2024-10-26,0,0,0,2.54
M0001955,C020064,SMS,2025-06-07,0,0,0,6.26
M0001956,C016144,Push Notification,2023-07-30,1,1,0,1.22
M0001957,C016231,Email,2023-02-04,0,0,1,3.1
M0001958,C015563,Email,2023-12-09,0,0,0,4.0
M0001959,C036986,Push Notification,2024-10-12,0,1,1,6.75
M0001960,C047934,Email,2023-03-31,1,0,0,2.77
M0001961,C038897,Email,2024-05-14,0,0,0,18.79
M0001962,C009290,Push Notification,2024-01-19,0,0,0,4.74
M0001963,C043607,SMS,2024-07-09,0,1,0,20.0
M0001964,C022290,Email,2023-03-26,0,0,0,19.64
M0001965,C033259,Social Media,2024-08-22,0,1,0,12.08
M0001966,C028159,Social Media,2023-02-01,0,0,0,18.78
M0001967,C039534,Email,2025-12-06,0,0,0,2.07
M0001968,C039156,Push Notification,2023-09-09,0,0,0,4.78
M0001969,C035662,Email,2024-08-14,0,0,0,2.85
M0001970,C027183,Push Notification,2025-03-13,1,1,0,20.19
M0001971,C014076,Email,2023-03-03,0,1,0,5.22
M0001972,C029448,Social Media,2025-01-02,0,0,0,18.44
M0001973,C011111,Push Notification,2024-12-01,0,0,0,6.53
M0001974,C025627,Email,2023-01-24,0,0,0,8.58
M0001975,C016703,SMS,2023-01-01,0,0,0,5.02
M0001976,C043533,Email,2025-09-15,1,0,0,6.97
M0001977,C045687,SMS,2025-01-14,0,0,0,12.61
M0001978,C023350,Push Notification,2023-07-18,1,0,0,6.18
M0001979,C044315,SMS,2024-08-19,0,0,0,11.4
M0001980,C036139,Email,2023-05-07,0,0,0,4.77
M0001981,C024250,SMS,2024-09-22,1,0,0,14.4
M0001982,C019680,Social Media,2024-08-28,0,0,0,9.83
M0001983,C036745,Email,2024-11-29,0,0,0,20.46
M0001984,C011173,SMS,2023-01-25,0,0,0,19.12
M0001985,C014674,Email,2024-12-24,1,0,1,9.12
M0001986,C007578,Push Notification,2025-03-28,0,0,0,19.06
M0001987,C026488,Email,2023-04-23,1,0,0,10.86
M0001988,C045152,Email,2023-04-14,0,0,0,7.62
M0001989,C034417,SMS,2024-09-26,0,0,0,15.54
M0001990,C031613,Email,2023-04-11,0,0,0,16.32
M0001991,C006337,Push Notification,2023-12-14,0,1,0,13.06
M0001992,C025139,Email,2023-10-30,0,0,0,3.76
M0001993,C006068,Push Notification,2025-07-14,0,0,0,4.43
M0001994,C030403,Push Notification,2025-11-11,0,0,0,5.18
M0001995,C017070,Email,2024-02-25,0,0,0,19.88
M0001996,C007147,SMS,2023-10-22,1,0,0,7.1
M0001997,C032612,Email,2023-10-11,0,0,0,3.85
M0001998,C003323,Email,2023-07-17,0,0,0,21.71
M0001999,C012832,SMS,2023-01-27,0,0,0,6.34
M0002000,C026195,Email,2024-04-04,1,0,0,20.38
M0002001,C021760,Push Notification,2024-11-21,0,0,0,12.49
M0002002,C033375,Email,2023-12-14,0,0,1,15.0
M0002003,C014295,Push Notification,2023-12-13,1,0,0,6.93
M0002004,C041058,Email,2023-02-01,0,0,0,6.1
M0002005,C013953,SMS,2024-07-08,1,0,0,3.56
M0002006,C039774,Email,2025-12-19,0,1,0,1.45
M0002007,C024887,Email,2025-07-11,0,0,0,4.52
M0002008,C044215,Email,2023-08-30,0,0,0,19.99
M0002009,C002837,Social Media,2024-07-26,1,0,0,19.11
M0002010,C021219,Push Notification,2024-12-08,0,0,0,20.47
M0002011,C036543,SMS,2025-10-04,0,1,0,9.64
M0002012,C019452,Social Media,2023-01-14,0,0,0,1.36
M0002013,C025602,Social Media,2023-06-24,0,0,0,16.28
M0002014,C009377,SMS,2024-04-08,1,0,0,18.21
M0002015,C018606,Email,2023-12-20,1,0,0,6.97
M0002016,C029396,Push Notification,2025-10-21,0,0,0,5.42
M0002017,C021854,SMS,2025-09-13,0,0,0,12.33
M0002018,C046653,Social Media,2024-07-05,0,0,0,17.66
M0002019,C012739,Email,2024-05-22,0,1,0,13.67
M0002020,C045726,Social Media,2025-08-17,0,0,0,2.08
M0002021,C020675,Email,2025-07-26,0,0,0,9.6
M0002022,C018308,SMS,2024-09-22,1,0,0,20.61
M0002023,C042793,Push Notification,2025-11-21,1,0,0,7.9
M0002024,C028888,Push Notification,2023-06-17,0,0,0,5.33
M0002025,C009671,Push Notification,2025-10-28,0,0,0,0.94
M0002026,C023348,Push Notification,2025-07-27,0,0,0,18.59
M0002027,C005036,Social Media,2025-09-18,0,0,0,15.46
M0002028,C016496,Email,2023-04-14,0,0,0,15.75
M0002029,C033008,Email,2023-06-24,0,0,0,21.18
M0002030,C006546,Social Media,2024-08-26,0,0,0,15.75
M0002031,C001016,Push Notification,2023-08-25,1,0,0,13.71
M0002032,C049806,SMS,2024-04-11,0,0,0,16.35
M0002033,C038363,SMS,2023-11-24,0,0,0,20.96
M0002034,C046486,Email,2025-02-10,0,0,0,19.56
M0002035,C011252,Push Notification,2024-10-09,0,0,0,17.97
M0002036,C015479,Push Notification,2025-08-24,1,0,0,5.15
M0002037,C009250,Email,2025-12-25,0,0,0,4.92
M0002038,C034188,Push Notification,2023-03-06,1,1,0,0.98
M0002039,C037108,Email,2025-03-27,0,0,0,20.5
M0002040,C031174,Email,2023-07-01,0,0,0,14.04
M0002041,C022000,SMS,2025-02-16,0,1,0,18.65
M0002042,C004158,Push Notification,2025-10-30,0,0,0,16.94
M0002043,C049637,SMS,2025-04-06,1,0,0,21.27
M0002044,C006718,Email,2024-04-13,0,0,0,20.49
M0002045,C026266,Email,2024-10-13,0,0,0,2.53
M0002046,C033274,Social Media,2024-01-15,0,0,0,20.51
M0002047,C019722,Email,2025-05-15,0,0,0,9.69
M0002048,C025368,Email,2024-09-06,1,0,0,4.25
M0002049,C035534,Email,2024-09-29,1,0,0,4.34
M0002050,C045922,Email,2023-02-03,0,0,0,12.29
M0002051,C035243,Email,2023-04-19,0,0,0,15.61
M0002052,C001695,Push Notification,2025-04-11,1,0,0,15.6
M0002053,C043922,SMS,2025-05-02,1,1,0,18.59
M0002054,C014803,Email,2023-12-15,0,0,0,4.48
M0002055,C009436,Email,2023-02-15,0,0,0,6.95
M0002056,C019015,Email,2023-11-08,0,1,0,8.1
M0002057,C011740,Email,2025-08-31,0,0,0,19.25
M0002058,C032685,SMS,2023-09-22,0,0,0,10.49
M0002059,C001535,Email,2023-10-18,1,0,1,2.85
M0002060,C039622,Email,2025-03-04,1,0,0,20.17
M0002061,C008397,Social Media,2025-08-03,0,0,0,5.76
M0002062,C006151,Email,2024-01-24,0,0,1,12.58
M0002063,C022796,SMS,2023-03-01,0,0,0,10.53
M0002064,C020550,Push Notification,2025-10-28,0,0,0,6.66
M0002065,C026833,SMS,2024-05-08,0,0,0,10.68
M0002066,C048377,Email,2025-01-10,0,1,0,16.23
M0002067,C033204,Push Notification,2024-05-10,0,0,0,17.78
M0002068,C039540,Email,2025-11-01,0,0,0,13.47
M0002069,C029172,Email,2024-01-05,0,0,0,21.69
M0002070,C038948,Push Notification,2023-11-19,0,0,0,13.38
M0002071,C004300,Push Notification,2025-01-31,0,0,0,16.39
M0002072,C014155,Push Notification,2024-12-08,0,0,1,17.51
M0002073,C028207,Push Notification,2025-12-08,0,0,0,21.58
M0002074,C042254,Push Notification,2025-05-15,1,0,0,10.97
M0002075,C031410,Push Notification,2025-02-08,0,0,0,21.03
M0002076,C043255,Email,2024-03-01,0,0,0,6.3
M0002077,C000511,Email,2024-01-28,1,0,0,1.6
M0002078,C035703,Push Notification,2025-07-26,0,0,0,13.31
M0002079,C039634,Push Notification,2025-12-08,0,0,0,13.6
M0002080,C017528,SMS,2025-07-30,0,0,0,9.53
M0002081,C002498,Push Notification,2023-11-25,0,0,0,6.5
M0002082,C003926,Email,2024-02-10,1,0,0,18.41
M0002083,C017679,Email,2024-04-26,0,0,0,2.89
M0002084,C035566,SMS,2024-08-08,0,0,0,3.01
M0002085,C017975,Push Notification,2024-02-22,0,0,0,2.52
M0002086,C011198,Email,2023-11-08,0,0,0,14.26
M0002087,C037000,SMS,2023-07-19,0,0,0,3.03
M0002088,C001711,Social Media,2025-03-27,0,0,0,13.09
M0002089,C031784,Push Notification,2024-09-20,0,0,0,16.5
M0002090,C032939,SMS,2025-04-24,0,0,0,13.18
M0002091,C038314,Email,2023-01-26,0,0,0,13.28
M0002092,C007522,SMS,2025-03-01,0,0,0,12.44
M0002093,C041208,Push Notification,2025-08-27,0,0,0,18.67
M0002094,C044262,Push Notification,2025-10-08,0,0,0,17.01
M0002095,C006746,Push Notification,2024-04-21,1,0,0,7.03
M0002096,C001312,Email,2024-10-19,0,1,0,12.68
M0002097,C012115,Email,2024-04-12,1,0,0,20.14
M0002098,C012392,Push Notification,2024-08-17,1,0,0,21.39
M0002099,C019399,SMS,2025-11-22,0,0,0,11.62
M0002100,C007232,Push Notification,2025-05-14,0,0,0,10.73
M0002101,C034734,SMS,2025-08-14,1,0,0,11.68
M0002102,C039857,Email,2024-01-08,0,0,0,19.79
M0002103,C048377,Email,2023-05-10,0,1,0,1.48
M0002104,C042219,Push Notification,2025-07-24,0,1,0,11.84
M0002105,C005672,SMS,2025-05-19,0,0,0,6.08
M0002106,C007723,Email,2023-02-18,1,1,0,12.62
M0002107,C006343,SMS,2025-04-08,1,1,1,7.62
M0002108,C040224,SMS,2024-08-16,0,0,0,9.26
M0002109,C045703,Email,2023-04-13,0,0,0,9.79
M0002110,C047273,Social Media,2024-10-16,1,0,0,14.06
M0002111,C027702,Push Notification,2024-11-07,0,0,0,17.01
M0002112,C006140,SMS,2024-06-16,0,0,0,6.38
M0002113,C004761,Email,2025-04-27,0,0,0,21.3
M0002114,C048581,Email,2024-12-06,0,1,0,1.91
M0002115,C003925,Email,2025-10-14,1,1,0,11.66
M0002116,C017277,Email,2024-06-21,0,0,0,9.14
M0002117,C038581,SMS,2025-02-03,0,0,0,7.89
M0002118,C010072,Social Media,2023-08-26,1,0,0,10.36
M0002119,C035776,Email,2023-12-24,0,0,0,12.71
M0002120,C042669,Email,2025-10-20,0,1,0,9.46
M0002121,C044880,Push Notification,2025-09-26,0,1,0,3.99
M0002122,C008296,Push Notification,2025-06-16,0,0,0,6.62
M0002123,C010210,Email,2023-08-25,0,0,0,13.69
M0002124,C002867,Email,2024-10-23,1,0,0,3.24
M0002125,C010009,Push Notification,2023-08-28,1,0,0,21.39
M0002126,C029450,SMS,2025-08-23,0,0,0,21.06
M0002127,C003464,Social Media,2024-08-08,1,0,0,12.03
M0002128,C002274,Social Media,2025-12-15,0,0,0,19.98
M0002129,C018984,Push Notification,2023-12-28,1,0,0,12.52
M0002130,C047384,Push Notification,2023-06-14,1,0,0,4.43
M0002131,C018983,SMS,2024-07-28,1,0,0,2.24
M0002132,C036513,SMS,2023-06-18,1,1,0,13.47
M0002133,C018277,Social Media,2023-10-07,1,0,0,14.42
M0002134,C018411,Email,2023-08-06,1,0,0,18.09
M0002135,C021327,Push Notification,2023-11-17,0,0,0,4.46
M0002136,C041821,Push Notification,2023-03-03,1,0,0,6.15
M0002137,C047073,Push Notification,2023-05-11,0,0,0,10.01
M0002138,C012517,SMS,2025-11-15,1,0,0,17.02
M0002139,C005479,Social Media,2025-09-10,1,1,0,4.51
M0002140,C049965,SMS,2023-10-19,1,0,0,6.63
M0002141,C000887,SMS,2023-03-30,1,0,0,3.35
M0002142,C042488,Email,2024-06-06,1,0,0,7.92
M0002143,C022985,SMS,2024-08-20,1,0,0,9.88
M0002144,C023063,Push Notification,2023-06-12,0,1,0,4.28
M0002145,C025238,SMS,2023-11-10,1,0,0,11.27
M0002146,C046603,Social Media,2024-07-21,0,0,0,20.92
M0002147,C008345,Push Notification,2025-01-22,1,0,0,2.02
M0002148,C027604,SMS,2025-12-28,0,0,0,15.92
M0002149,C025013,Email,2025-08-29,1,0,0,19.93
M0002150,C034505,Email,2025-05-20,0,1,0,19.4
M0002151,C004137,Push Notification,2024-09-23,0,0,0,13.1
M0002152,C042435,Email,2023-02-25,0,1,0,5.37
M0002153,C002102,Email,2023-06-09,1,1,1,6.71
M0002154,C027124,Email,2023-11-06,1,0,0,18.69
M0002155,C012779,SMS,2025-02-28,0,0,0,3.84
M0002156,C029861,SMS,2023-08-13,0,0,0,21.23
M0002157,C019566,Social Media,2023-09-16,1,0,0,10.57
M0002158,C048745,Social Media,2024-09-03,0,1,1,16.49
M0002159,C000856,Email,2023-07-13,1,0,1,9.18
M0002160,C011669,Email,2023-02-17,0,1,1,7.07
M0002161,C041417,Email,2025-05-15,1,0,0,2.74
M0002162,C028845,Email,2023-08-19,0,0,0,13.28
M0002163,C024571,Social Media,2024-03-20,0,0,0,4.02
M0002164,C041779,Email,2025-04-03,0,1,0,15.09
M0002165,C045499,SMS,2025-01-16,0,0,0,6.38
M0002166,C002076,SMS,2024-07-19,1,0,0,9.76
M0002167,C034042,SMS,2025-06-09,0,0,0,8.27
M0002168,C001155,Push Notification,2024-07-15,0,0,0,12.82
M0002169,C011548,Email,2024-06-12,0,0,0,11.97
M0002170,C016793,Email,2025-07-08,0,0,0,3.28
M0002171,C044737,Push Notification,2025-01-26,1,0,0,17.91
M0002172,C036263,Push Notification,2025-07-18,1,1,0,8.78
M0002173,C033716,SMS,2023-08-06,0,0,1,18.25
M0002174,C036585,Email,2025-10-14,0,0,0,10.6
M0002175,C020508,Push Notification,2023-09-06,0,0,0,16.41
M0002176,C021440,Email,2023-05-03,0,0,0,13.38
M0002177,C030595,Push Notification,2024-08-23,0,1,0,16.17
M0002178,C015792,SMS,2023-05-06,0,1,0,8.18
M0002179,C028993,Push Notification,2023-12-09,0,0,0,4.83
M0002180,C032332,Push Notification,2025-06-13,0,0,0,21.02
M0002181,C012945,Email,2025-04-22,0,1,0,5.94
M0002182,C015599,Email,2025-07-23,1,1,0,0.94
M0002183,C025140,SMS,2025-02-08,0,0,1,8.54
M0002184,C016680,Push Notification,2023-12-30,1,0,0,4.78
M0002185,C047735,Email,2024-03-16,0,0,0,21.71
M0002186,C018922,SMS,2025-05-27,0,0,0,15.99
M0002187,C018259,SMS,2024-09-01,0,0,0,15.82
M0002188,C009527,Push Notification,2023-01-08,0,0,0,8.89
M0002189,C009866,SMS,2024-10-19,0,0,0,11.35
M0002190,C017131,Email,2025-02-27,0,0,0,20.7
M0002191,C002625,Push Notification,2025-11-23,0,1,0,12.89
M0002192,C047386,Email,2024-09-01,0,0,0,5.21
M0002193,C035004,Push Notification,2025-03-14,1,0,0,12.19
M0002194,C039078,Push Notification,2024-06-17,0,0,0,9.86
M0002195,C020278,Push Notification,2024-03-07,1,1,1,19.91
M0002196,C014274,Social Media,2025-09-28,1,0,0,11.65
M0002197,C037745,Email,2023-11-17,0,0,0,8.57
M0002198,C032930,SMS,2025-09-18,1,0,1,21.93
M0002199,C009630,Email,2025-06-11,0,1,0,2.05
M0002200,C036752,Push Notification,2023-08-16,1,0,0,18.42
M0002201,C020437,Push Notification,2024-03-17,1,0,0,20.7
M0002202,C003014,Push Notification,2023-10-30,0,0,1,5.52
M0002203,C036515,Email,2023-09-20,0,0,0,9.97
M0002204,C043057,SMS,2023-11-23,0,0,0,15.23
M0002205,C037292,SMS,2025-09-28,0,0,0,15.6
M0002206,C006910,Push Notification,2023-07-02,0,0,0,21.09
M0002207,C006761,Email,2025-05-10,0,0,0,2.47
M0002208,C009978,Push Notification,2024-06-18,0,1,1,17.39
M0002209,C011011,Email,2025-12-28,1,0,0,18.67
M0002210,C002666,SMS,2024-12-28,0,0,0,14.02
M0002211,C032862,Email,2024-02-17,0,1,0,11.98
M0002212,C018219,Push Notification,2023-11-12,0,1,0,3.69
M0002213,C047022,Email,2023-09-13,0,0,0,4.16
M0002214,C044476,SMS,2023-07-16,0,1,0,6.76
M0002215,C046655,SMS,2024-10-18,0,1,0,17.59
M0002216,C032204,Email,2024-03-11,0,0,0,21.11
M0002217,C026056,Push Notification,2025-08-28,0,1,1,10.12
M0002218,C022955,Push Notification,2024-10-31,0,1,0,2.26
M0002219,C005348,Push Notification,2023-08-14,0,0,0,20.69
M0002220,C033026,SMS,2023-09-18,0,0,0,9.46
M0002221,C008807,SMS,2025-06-03,0,1,0,5.57
M0002222,C013313,Push Notification,2024-07-13,0,0,0,6.96
M0002223,C013400,SMS,2025-01-08,0,0,0,21.27
M0002224,C032766,Email,2024-09-30,0,0,0,14.93
M0002225,C032141,SMS,2025-11-12,1,0,0,12.46
M0002226,C044971,SMS,2025-05-12,0,0,0,21.96
M0002227,C044509,SMS,2024-10-08,0,1,0,15.28
M0002228,C029547,Email,2024-03-25,0,0,0,5.5
M0002229,C048096,Email,2023-09-24,1,0,0,18.12
M0002230,C035996,SMS,2023-05-16,0,0,0,4.63
M0002231,C008935,Email,2023-03-10,0,0,0,21.69
M0002232,C005394,SMS,2024-07-01,0,0,0,1.06
M0002233,C048147,Email,2024-02-28,0,0,0,11.81
M0002234,C013686,Email,2025-09-07,0,0,0,6.22
M0002235,C011663,Push Notification,2025-08-19,0,0,0,20.8
M0002236,C004420,Email,2025-02-17,0,0,0,20.98
M0002237,C017918,Social Media,2024-07-23,0,0,0,14.54
M0002238,C036261,Email,2023-04-11,1,0,0,14.3
M0002239,C046825,Email,2023-01-08,0,0,0,19.86
M0002240,C033277,Email,2025-03-02,0,0,0,2.85
M0002241,C029434,SMS,2025-05-16,0,0,0,13.17
M0002242,C032619,Email,2025-01-24,0,0,0,17.61
M0002243,C014255,Email,2025-08-05,0,0,0,18.39
M0002244,C005948,Email,2023-09-03,0,0,0,13.62
M0002245,C014403,Push Notification,2023-11-12,1,0,0,19.64
M0002246,C001186,Push Notification,2025-06-13,1,0,0,5.55
M0002247,C005658,Push Notification,2023-10-21,0,0,0,4.19
M0002248,C026901,Email,2025-09-29,0,0,0,19.01
M0002249,C005491,Email,2025-09-24,0,0,0,13.07
M0002250,C033565,Push Notification,2025-01-20,1,0,0,18.06
M0002251,C037692,SMS,2025-09-21,1,0,0,10.58
M0002252,C032656,Social Media,2025-03-21,0,0,0,5.8
M0002253,C005053,Email,2025-11-19,0,0,0,8.52
M0002254,C044500,Push Notification,2023-08-07,1,0,0,16.48
M0002255,C025637,Email,2025-12-01,0,0,0,2.44
M0002256,C022317,Push Notification,2025-12-15,0,0,0,8.49
M0002257,C020742,Push Notification,2024-09-18,0,1,0,20.4
M0002258,C031702,SMS,2025-04-20,1,1,0,15.95
M0002259,C002639,SMS,2024-07-27,0,0,0,9.09
M0002260,C005049,Email,2024-02-14,0,0,0,13.78
M0002261,C007008,Email,2024-10-24,0,0,0,18.51
M0002262,C020958,Email,2025-06-28,0,0,0,11.9
M0002263,C001229,Push Notification,2023-11-10,0,0,0,8.9
M0002264,C007521,Email,2023-08-02,0,0,0,2.51
M0002265,C009731,Email,2024-02-12,0,0,0,13.49
M0002266,C005959,Push Notification,2023-07-04,1,0,0,20.23
M0002267,C024190,Email,2023-07-16,0,0,0,18.13
M0002268,C005005,SMS,2024-04-22,0,0,0,14.96
M0002269,C018407,Email,2023-08-23,0,0,0,14.31
M0002270,C024093,Social Media,2025-05-24,1,0,0,13.49
M0002271,C013518,Social Media,2025-11-22,0,0,0,13.47
M0002272,C000892,Email,2023-10-13,0,0,0,18.59
M0002273,C028512,SMS,2023-09-03,1,1,1,20.74
M0002274,C017058,Push Notification,2023-04-09,0,0,0,2.48
M0002275,C032501,Email,2024-09-17,0,0,0,16.79
M0002276,C021996,Email,2023-03-08,0,0,0,21.49
M0002277,C043578,SMS,2025-05-03,1,0,0,12.75
M0002278,C023890,Email,2023-05-11,0,0,0,14.53
M0002279,C014349,Email,2025-04-29,1,0,0,20.03
M0002280,C026482,Email,2023-05-06,0,0,1,6.02
M0002281,C042966,Email,2025-04-24,0,0,0,4.2
M0002282,C040445,SMS,2025-02-12,0,0,0,10.54
M0002283,C014366,Social Media,2024-10-09,0,0,0,5.02
M0002284,C031619,Push Notification,2023-08-10,1,0,0,1.61
M0002285,C017696,Push Notification,2025-09-26,1,0,0,9.51
M0002286,C002171,SMS,2024-02-20,0,0,0,3.99
M0002287,C045875,Push Notification,2025-03-30,1,0,0,16.17
M0002288,C018491,Email,2024-03-25,0,0,0,16.6
M0002289,C033637,Push Notification,2024-07-22,0,0,0,8.18
M0002290,C018544,Push Notification,2024-03-29,1,0,0,16.93
M0002291,C036262,Email,2025-10-14,0,0,0,11.92
