Customer_ID,Gender,Age,Marital_Status,City,State,Income_Bracket,Annual_Income,Occupation,Customer_Segment,Signup_Date,Loyalty_Tier,Preferred_Channel,App_User_Flag,Credit_Score,Household_Size,Tenure_Months,Last_Login_Days_Ago
C009069,Male,35,Married,Telangana City 2,Telangana,Medium,508834.0,Salaried,Value Seeker,2016-09-02,Bronze,Website,1,636,2,88,27
C009070,Female,34,Married,Maharashtra City 1,Maharashtra,Medium,631557.0,Self Employed,Regular,2025-10-21,Platinum,Website,1,640,4,52,0
C009071,Male,40,Single,Delhi City 2,Delhi,Medium,529431.0,Salaried,Regular,2020-06-03,Bronze,Physical Store,0,667,4,69,64
C009072,Male,24,Married,Karnataka City 3,Karnataka,Medium,690715.0,Salaried,Regular,2025-10-24,Silver,Mobile App,0,605,2,120,42
C009073,Female,23,Single,Delhi City 1,Delhi,Medium,1087083.0,Salaried,Regular,2025-01-25,Gold,Website,1,789,4,29,0
C009074,Female,49,Married,Maharashtra City 1,Maharashtra,Low,250236.0,Self Employed,Regular,2025-12-26,Silver,Website,1,778,5,82,6
C009075,Female,49,Married,Kerala City 1,Kerala,Medium,1217781.0,,Deal Hunter,2025-10-19,Gold,Mobile App,1,561,4,6,10
C009076,Male,27,Divorced,Karnataka City 1,Karnataka,Medium,757751.0,Self Employed,Value Seeker,2016-01-26,Bronze,Mobile App,1,683,4,72,67
C009077,Male,29,Married,Gujarat City 3,Gujarat,Medium,423013.0,Student,Regular,2019-12-20,Silver,Website,1,624,2,64,81
C009078,Female,23,Single,Tamil Nadu City 2,Tamil Nadu,High,1710381.0,Salaried,Regular,2021-08-14,Silver,Mobile App,1,649,5,7,0
C009079,Male,30,Single,Karnataka City 1,Karnataka,Low,,Homemaker,Premium,2018-02-13,Bronze,Website,0,656,2,26,38
C009080,Female,30,Single,Uttar Pradesh City 3,Uttar Pradesh,,768243.0,Retired,Premium,2025-02-08,Bronze,Website,0,684,5,8,74
C009081,Female,47,Married,West Bengal City 3,West Bengal,Low,400154.0,Student,Value Seeker,2021-01-14,Bronze,Mobile App,1,736,2,48,143
C009082,Male,36,Married,West Bengal City 1,West Bengal,Very High,3738965.0,Salaried,Value Seeker,2024-10-21,Platinum,Mobile App,0,739,5,108,2
C009083,Female,45,Married,Karnataka City 2,Karnataka,High,1130362.0,Salaried,Value Seeker,2024-12-10,Silver,Physical Store,0,611,3,116,12
C009084,Male,52,Single,Telangana City 2,Telangana,High,1430132.0,Salaried,Premium,2022-04-26,Bronze,Mobile App,1,778,5,108,68
C009085,Male,18,Single,Uttar Pradesh City 2,Uttar Pradesh,High,1911270.0,Salaried,Regular,2018-03-13,Silver,Physical Store,1,664,1,100,94
C009086,Male,31,Married,Maharashtra City 2,Maharashtra,Medium,984185.0,Salaried,Regular,2017-07-23,Bronze,Physical Store,1,635,2,106,107
C009087,Male,30,Single,West Bengal City 2,West Bengal,Low,378085.0,Self Employed,Regular,2016-05-01,Silver,Website,1,603,3,43,0
C009088,Female,28,Single,Karnataka City 1,Karnataka,Medium,714027.0,Salaried,Regular,2022-09-20,Bronze,Mobile App,0,572,4,45,83
C009089,Male,31,Married,Telangana City 3,Telangana,Low,288028.0,Salaried,Value Seeker,2017-12-19,Bronze,Mobile App,0,552,4,11,100
C009090,Female,39,Married,Maharashtra City 1,Maharashtra,Low,368531.0,Salaried,Regular,2021-03-05,Gold,Mobile App,0,723,1,50,10
C009091,Male,47,Single,Karnataka City 2,Karnataka,Low,321243.0,Self Employed,Regular,2022-03-18,Platinum,Mobile App,0,766,2,84,37
C009092,Male,24,Married,Kerala City 3,Kerala,Low,356890.0,Salaried,Regular,2019-11-22,Bronze,Mobile App,0,632,2,73,138
C009093,Male,35,Married,Tamil Nadu City 2,Tamil Nadu,Medium,650824.0,Salaried,Regular,2017-02-07,Silver,Website,1,621,3,41,67
C009094,Male,46,Married,Tamil Nadu City 2,Tamil Nadu,Medium,1033076.0,Salaried,Regular,2023-03-21,Bronze,Physical Store,0,755,2,109,99
C009095,Female,43,Married,Uttar Pradesh City 2,Uttar Pradesh,High,2685787.0,Salaried,Deal Hunter,2022-01-03,Silver,Mobile App,0,599,4,109,15
C009096,Male,50,Married,Uttar Pradesh City 1,Uttar Pradesh,Medium,1021769.0,Salaried,Premium,2023-11-08,Silver,Website,0,759,3,26,53
C009097,Male,18,Single,West Bengal City 2,West Bengal,Low,531621.0,,Premium,2019-08-30,Bronze,Physical Store,0,668,2,114,51
C009098,Female,44,Married,Delhi City 3,Delhi,Medium,1213663.0,Salaried,Deal Hunter,2016-05-14,Silver,Mobile App,1,817,2,101,0
C009099,Male,32,Divorced,Maharashtra City 2,Maharashtra,Low,420634.0,Self Employed,Value Seeker,2025-02-28,Silver,Mobile App,1,597,6,92,77
C009100,Male,55,Single,Kerala City 2,Kerala,Low,392128.0,Salaried,Regular,2020-02-07,Bronze,Mobile App,0,637,5,49,65
C009101,Male,34,Single,Telangana City 3,Telangana,Low,427919.0,Salaried,Regular,2016-12-22,Gold,Mobile App,0,826,3,103,28
C009102,Male,37,Married,Karnataka City 3,Karnataka,Medium,1105455.0,Salaried,Value Seeker,2020-08-26,Platinum,Website,1,513,2,19,9
C009103,Female,41,Divorced,Maharashtra City 2,Maharashtra,Medium,728690.0,Homemaker,Deal Hunter,2025-09-03,Bronze,Website,0,781,2,44,34
C009104,Male,35,Single,Karnataka City 1,Karnataka,Low,289105.0,Salaried,Deal Hunter,2017-01-01,Silver,Mobile App,1,694,4,1,98
C009105,Male,47,Divorced,Rajasthan City 1,Rajasthan,Medium,857386.0,Salaried,Premium,2023-05-26,Gold,Website,0,727,3,71,63
C009106,Female,47,Single,Maharashtra City 3,Maharashtra,Low,328719.0,Self Employed,Regular,2022-11-30,Silver,Physical Store,0,716,3,42,13
C009107,Female,34,Married,Kerala City 1,Kerala,Low,383300.0,Homemaker,Value Seeker,2024-12-27,Gold,Website,1,778,3,104,48
C009108,Female,32,Married,Telangana City 1,Telangana,Medium,938178.0,,Regular,2022-09-03,Gold,Mobile App,0,770,1,27,42
C009109,Female,26,Single,West Bengal City 3,West Bengal,Medium,1229924.0,Salaried,Deal Hunter,2019-01-24,Bronze,Website,0,655,3,110,44
C009110,Female,41,Single,Delhi City 2,Delhi,Low,383832.0,Homemaker,Regular,2023-10-26,Platinum,Mobile App,1,705,2,1,40
C009111,Male,47,Single,Gujarat City 2,Gujarat,Medium,676130.0,Salaried,Regular,2024-10-27,Silver,Website,1,737,3,44,0
C009112,Female,39,Married,Karnataka City 1,Karnataka,Medium,1243614.0,Salaried,Regular,2025-10-05,Bronze,Website,0,613,2,93,102
C009113,Female,38,Married,Telangana City 3,Telangana,Medium,660188.0,Self Employed,Value Seeker,2025-03-01,Silver,Website,1,701,2,50,74
C009114,Male,18,Married,West Bengal City 2,West Bengal,High,2665693.0,Self Employed,Regular,2019-12-27,Silver,Website,0,651,2,11,132
C009115,Female,52,Single,Uttar Pradesh City 3,Uttar Pradesh,Medium,921765.0,Salaried,Regular,2019-12-09,Platinum,Website,1,717,3,28,51
C009116,Female,27,Single,Delhi City 3,Delhi,High,1518808.0,Self Employed,Regular,2020-12-12,Platinum,Website,1,789,2,42,85
C009117,Female,31,Married,Maharashtra City 1,Maharashtra,Very High,3379733.0,Retired,Regular,2021-02-22,Bronze,Physical Store,0,617,3,43,70
C009118,Female,42,Single,Delhi City 1,Delhi,High,1760582.0,Salaried,Regular,2025-10-10,Silver,Mobile App,1,617,5,9,10
C009119,Male,45,Single,Delhi City 3,Delhi,Medium,543728.0,Salaried,Regular,2020-01-03,Silver,Mobile App,0,773,5,107,45
C009120,Male,30,Married,Gujarat City 3,Gujarat,Medium,901310.0,Student,Deal Hunter,2016-12-28,Silver,Mobile App,0,727,3,53,10
C009121,Female,62,Single,Maharashtra City 3,Maharashtra,Medium,510815.0,Salaried,Regular,2021-11-19,Bronze,Website,0,677,3,11,61
C009122,Male,30,Married,Delhi City 3,Delhi,Medium,744224.0,Salaried,Regular,2024-11-10,Platinum,Website,1,797,2,28,137
C009123,Male,24,Married,West Bengal City 2,West Bengal,Low,491469.0,Salaried,Premium,2017-03-07,Bronze,Physical Store,0,626,4,53,35
C009124,Male,35,Married,Maharashtra City 1,Maharashtra,Medium,658861.0,Salaried,Deal Hunter,2023-11-23,Bronze,Mobile App,0,687,3,13,64
C009125,Male,38,Married,Uttar Pradesh City 3,Uttar Pradesh,Medium,763674.0,Salaried,Regular,2019-12-16,Bronze,Website,1,600,6,61,30
C009126,Female,31,Married,West Bengal City 1,West Bengal,Medium,891578.0,Salaried,Regular,2017-11-06,Bronze,Mobile App,0,682,1,69,34
C009127,Female,39,Married,Tamil Nadu City 3,Tamil Nadu,,1144703.0,Homemaker,Value Seeker,2025-02-11,Silver,Mobile App,0,760,4,6,10
C009128,Other,26,Single,Maharashtra City 3,Maharashtra,High,1527589.0,Salaried,Value Seeker,2022-10-02,Gold,Physical Store,1,687,3,56,0
C009129,Female,46,Married,Telangana City 2,Telangana,,1807212.0,Homemaker,Regular,2019-05-26,Bronze,Mobile App,0,704,3,104,88
C009130,Female,18,Married,Telangana City 2,Telangana,Medium,1094915.0,Self Employed,Value Seeker,2022-05-27,Bronze,Website,0,666,4,25,53
C009131,Female,40,Married,Maharashtra City 1,Maharashtra,,2028486.0,Salaried,Deal Hunter,2018-06-14,Silver,Mobile App,1,827,2,19,50
C009132,Female,18,Married,Maharashtra City 3,Maharashtra,Low,244497.0,Salaried,Regular,2022-01-21,Bronze,Mobile App,0,666,3,61,101
C009133,Male,36,Single,Rajasthan City 3,Rajasthan,Low,288133.0,Self Employed,Regular,2020-03-22,Gold,Website,1,683,1,27,10
C009134,Male,48,Single,Delhi City 1,Delhi,Medium,1201883.0,Self Employed,Premium,2021-01-18,Bronze,Mobile App,0,803,1,103,112
C009135,Female,18,Married,Kerala City 2,Kerala,Medium,590268.0,Self Employed,Value Seeker,2016-07-16,Bronze,Physical Store,1,517,2,9,250
C009136,Female,40,Single,Karnataka City 3,Karnataka,Medium,766246.0,Salaried,Value Seeker,2022-10-05,Silver,Website,0,691,3,87,28
C009137,Female,53,Married,Telangana City 1,Telangana,,1128007.0,Salaried,Value Seeker,2025-06-21,Bronze,Website,0,775,4,103,115
C009138,Female,39,Single,Maharashtra City 3,Maharashtra,Medium,776301.0,Salaried,Regular,2020-02-01,Gold,Mobile App,1,626,3,56,4
C009139,Other,22,Single,Karnataka City 3,Karnataka,High,1910587.0,Student,Premium,2025-01-04,Platinum,Website,1,626,1,57,3
C009140,Female,23,Single,Uttar Pradesh City 1,Uttar Pradesh,Medium,482350.0,Salaried,Value Seeker,2021-06-18,Gold,Mobile App,1,748,6,120,117
C009141,Male,18,Single,West Bengal City 2,West Bengal,Medium,518404.0,Salaried,Regular,2023-11-17,Silver,Website,0,704,4,70,89
C009142,Male,46,Married,West Bengal City 3,West Bengal,Medium,837704.0,,Deal Hunter,2017-09-20,Gold,Website,0,742,4,7,52
C009143,Female,44,Single,Telangana City 3,Telangana,High,2229075.0,Self Employed,Value Seeker,2017-04-14,Bronze,Mobile App,0,620,4,37,35
C009144,Female,29,Married,Tamil Nadu City 3,Tamil Nadu,,897473.0,Salaried,Regular,2018-08-18,Bronze,Website,0,664,3,28,53
C009145,Male,18,Single,Maharashtra City 3,Maharashtra,Medium,1237635.0,Self Employed,Deal Hunter,2017-04-24,Bronze,Website,1,745,2,8,38
C009146,Female,30,Married,Karnataka City 3,Karnataka,Medium,596690.0,Salaried,Premium,2018-05-12,Bronze,Physical Store,0,622,2,116,88
C009147,Female,25,Single,Karnataka City 1,Karnataka,,408135.0,Self Employed,Premium,2021-01-13,Gold,Website,0,675,2,25,57
C009148,Female,49,Married,Karnataka City 2,Karnataka,Low,417595.0,Salaried,Regular,2016-09-02,Silver,Website,1,533,3,82,21
C009149,Female,28,Married,Delhi City 2,Delhi,High,1569711.0,Salaried,Value Seeker,2016-12-28,Bronze,Website,1,583,2,95,31
C009150,Male,48,Divorced,Kerala City 1,Kerala,Medium,993277.0,Salaried,Deal Hunter,2019-11-02,Gold,Website,1,681,2,10,28
C009151,Female,46,Married,Karnataka City 1,Karnataka,Medium,773085.0,Salaried,Value Seeker,2020-04-07,Silver,Mobile App,1,726,4,43,19
C009152,Female,38,Single,West Bengal City 3,West Bengal,Very High,4550522.0,Self Employed,Regular,2024-04-19,Gold,Website,1,734,1,78,7
C009153,Female,36,Married,Delhi City 1,Delhi,High,924035.0,Homemaker,Premium,2024-07-01,Bronze,Mobile App,0,701,3,61,43
C009154,Male,51,Married,Karnataka City 1,Karnataka,Medium,1247068.0,Salaried,Regular,2018-07-11,Platinum,Physical Store,1,737,3,107,9
C009155,Male,20,Divorced,West Bengal City 1,West Bengal,Very High,3465305.0,Self Employed,Value Seeker,2022-05-16,Silver,Website,1,686,4,88,0
C009156,Female,39,Married,Tamil Nadu City 3,Tamil Nadu,Medium,673275.0,Salaried,Regular,2021-02-22,Gold,Mobile App,1,474,3,5,89
C009157,Male,18,Married,Karnataka City 1,Karnataka,Low,526793.0,Self Employed,Regular,2023-06-03,Gold,Website,1,681,1,82,31
C009158,Female,33,Married,Delhi City 2,Delhi,Medium,1004311.0,Salaried,Value Seeker,2020-08-15,Bronze,Mobile App,0,651,4,117,32
C009159,Male,22,Married,Rajasthan City 1,Rajasthan,Medium,8669605.565328164,Homemaker,Deal Hunter,2024-12-31,Silver,Mobile App,0,754,4,63,83
C009160,Female,27,Married,Gujarat City 1,Gujarat,Low,,Homemaker,Value Seeker,2022-12-26,Bronze,Mobile App,1,774,3,21,54
C009161,Female,42,Single,Tamil Nadu City 3,Tamil Nadu,Medium,951914.0,,Value Seeker,2020-01-25,Silver,Mobile App,1,651,5,90,18
C009162,Female,18,Married,Delhi City 1,Delhi,Medium,1262400.0,Retired,Regular,2019-03-30,Gold,Website,1,671,3,10,64
C009163,Female,44,Married,Karnataka City 1,Karnataka,Very High,3864751.0,Salaried,Regular,2022-07-01,Gold,Mobile App,1,759,3,103,0
C009164,Male,19,Single,Karnataka City 3,Karnataka,Low,429379.0,Retired,Deal Hunter,2024-12-04,Bronze,Mobile App,0,581,1,23,46
C009165,Female,36,Single,Uttar Pradesh City 2,Uttar Pradesh,Medium,757996.0,Salaried,Value Seeker,2017-01-03,Silver,Mobile App,1,599,6,1,18
C009166,Other,48,Married,Delhi City 2,Delhi,Medium,935871.0,Salaried,Premium,2021-03-12,Bronze,Physical Store,1,747,2,116,37
C009167,Female,42,Married,Uttar Pradesh City 3,Uttar Pradesh,Medium,923578.0,Salaried,Value Seeker,2018-05-14,Bronze,Physical Store,1,669,1,4,17
C009168,Male,31,Single,Gujarat City 2,Gujarat,Low,358101.0,Self Employed,Deal Hunter,2024-04-15,Gold,Mobile App,0,798,4,86,13
C009169,Female,37,Single,Rajasthan City 3,Rajasthan,High,1664979.0,Self Employed,Regular,2025-01-11,Silver,Physical Store,1,753,1,29,31
C009170,Female,36,Married,Rajasthan City 2,Rajasthan,High,1355959.0,Student,Value Seeker,2019-04-28,Bronze,Website,0,657,1,67,65
C009171,Female,37,Married,Rajasthan City 3,Rajasthan,Medium,1046078.0,Self Employed,Regular,2023-01-26,Gold,Mobile App,1,698,3,82,0
C009172,Male,35,Divorced,Rajasthan City 1,Rajasthan,,656436.0,Salaried,Regular,2021-01-23,Bronze,Mobile App,0,608,1,119,45
C009173,Male,26,Married,Telangana City 2,Telangana,,1119237.0,Salaried,Premium,2019-07-09,Platinum,Mobile App,1,728,3,65,13
C009174,Male,45,Single,Karnataka City 2,Karnataka,Low,250471.0,Salaried,Regular,2024-09-11,Silver,Mobile App,1,564,4,79,0
C009175,Female,45,Married,Gujarat City 2,Gujarat,,907822.0,Salaried,Regular,2025-01-13,Platinum,Mobile App,0,768,1,75,36
C009176,Female,39,Single,Maharashtra City 3,Maharashtra,Low,381192.0,Salaried,Value Seeker,2016-10-01,Silver,Mobile App,0,675,1,35,111
C009177,Female,27,Married,Delhi City 2,Delhi,,288182.0,Self Employed,Regular,2019-03-28,Gold,Website,1,772,2,117,37
C009178,Male,32,Single,Kerala City 2,Kerala,High,2211195.0,Salaried,Regular,2016-10-23,Gold,Physical Store,0,721,1,62,57
C009179,Male,31,Married,Rajasthan City 2,Rajasthan,Low,313376.0,,Value Seeker,2024-06-25,Silver,Website,1,773,4,120,43
C009180,Female,30,Single,Gujarat City 3,Gujarat,High,1511478.0,Salaried,Regular,2025-01-18,Bronze,Website,1,703,2,17,75
C009181,Male,58,Single,Delhi City 3,Delhi,Medium,874714.0,Salaried,Value Seeker,2016-05-17,Bronze,Physical Store,0,630,3,115,51
C009182,Male,22,Single,Telangana City 1,Telangana,Low,206795.0,Salaried,Regular,2023-05-27,Bronze,Website,0,806,4,48,49
C009183,Male,34,Married,Gujarat City 2,Gujarat,Low,402904.0,Salaried,Premium,2016-03-26,Gold,Mobile App,1,599,3,107,26
C009184,Female,25,Married,Rajasthan City 1,Rajasthan,Medium,784248.0,Salaried,Premium,2017-01-08,Bronze,Website,0,789,2,27,76
C009185,Male,33,Married,Tamil Nadu City 2,Tamil Nadu,Low,268272.0,Homemaker,Regular,2025-03-06,Gold,Mobile App,1,655,3,35,97
C009186,Female,18,Married,Maharashtra City 2,Maharashtra,Medium,871524.0,Self Employed,Value Seeker,2022-05-26,Bronze,Physical Store,1,626,2,118,47
C009187,Female,41,Married,Delhi City 1,Delhi,,384869.0,Salaried,Deal Hunter,2024-05-05,Gold,Mobile App,0,634,5,31,32
C009188,Male,47,Married,Karnataka City 2,Karnataka,Medium,1199652.0,Student,Regular,2016-02-21,Bronze,Website,0,656,4,52,35
C009189,Female,25,Divorced,Delhi City 1,Delhi,Medium,961666.0,Salaried,Value Seeker,2019-04-22,Silver,Website,0,667,1,55,39
C009190,Female,50,Married,Tamil Nadu City 3,Tamil Nadu,Low,366771.0,Student,Deal Hunter,2017-05-02,Bronze,Mobile App,0,583,3,12,42
C009191,Male,44,Divorced,Uttar Pradesh City 3,Uttar Pradesh,,214096.0,Homemaker,Deal Hunter,2016-01-01,Silver,Website,1,713,5,17,15
C009192,Female,42,Single,Kerala City 1,Kerala,Medium,901040.0,Homemaker,Regular,2016-12-22,Bronze,Mobile App,0,635,1,102,77
C009193,Female,19,Married,Tamil Nadu City 2,Tamil Nadu,Low,361633.0,Salaried,Value Seeker,2017-06-14,Bronze,Mobile App,0,756,4,2,40
C009194,Male,30,Single,Rajasthan City 3,Rajasthan,High,2022111.0,Self Employed,Value Seeker,2025-07-16,Silver,Mobile App,1,557,3,118,103
C009195,Male,35,Single,Gujarat City 1,Gujarat,Low,189535.0,Salaried,Regular,2018-03-26,Bronze,Website,1,745,3,26,31
C009196,Female,39,Single,Tamil Nadu City 3,Tamil Nadu,,1209796.0,Salaried,Deal Hunter,2021-04-02,Silver,Mobile App,0,634,4,26,35
C009197,Female,30,Married,Kerala City 1,Kerala,Medium,1137702.0,Salaried,Regular,2022-06-22,Bronze,Mobile App,0,628,4,106,31
C009198,Male,29,Single,Karnataka City 1,Karnataka,Medium,1204028.0,Salaried,Regular,2018-10-13,Silver,Website,1,680,3,88,47
C009199,Male,38,Single,Delhi City 2,Delhi,High,1190267.0,Self Employed,Regular,2017-02-26,Gold,Website,0,734,4,77,15
C009200,Male,29,Single,Rajasthan City 2,Rajasthan,Low,457736.0,Salaried,Regular,2019-03-11,Bronze,Website,0,755,4,102,35
C009201,Male,27,Married,Uttar Pradesh City 2,Uttar Pradesh,Low,273138.0,Salaried,Regular,2025-03-09,Silver,Mobile App,0,801,6,35,11
C009202,Female,18,Single,Tamil Nadu City 2,Tamil Nadu,,535201.0,Retired,Regular,2019-12-13,Silver,Physical Store,1,775,3,105,0
C009203,Male,26,Married,Tamil Nadu City 2,Tamil Nadu,Medium,625799.0,Salaried,Premium,2020-09-01,Bronze,Website,0,670,4,119,39
C009204,Female,18,Married,Rajasthan City 1,Rajasthan,Medium,423926.0,Salaried,Value Seeker,2017-06-14,Bronze,Website,0,661,4,100,56
C009205,Female,34,Married,Kerala City 2,Kerala,Low,3231233.487564401,Salaried,Regular,2017-07-10,Bronze,Physical Store,0,708,1,42,58
C009206,Female,35,Single,West Bengal City 1,West Bengal,High,12894744.961085266,Self Employed,Regular,2022-06-07,Bronze,Physical Store,0,655,2,1,141
C009207,Female,35,Married,Karnataka City 3,Karnataka,High,1972889.0,Self Employed,Regular,2021-04-25,Bronze,Website,1,686,4,82,41
C009208,Female,30,Divorced,Tamil Nadu City 3,Tamil Nadu,High,2526166.0,Student,Deal Hunter,2022-01-30,Silver,Physical Store,1,731,3,9,6
C009209,Male,40,Married,Maharashtra City 2,Maharashtra,Medium,886142.0,Salaried,Regular,2021-06-20,Bronze,Mobile App,1,596,6,118,36
C009210,Male,33,Single,Karnataka City 2,Karnataka,Medium,979340.0,Retired,Regular,2019-05-29,Bronze,Mobile App,0,550,2,76,74
C009211,Male,46,Single,Kerala City 3,Kerala,Low,355378.0,Student,Deal Hunter,2019-11-17,Gold,Physical Store,1,709,2,78,12
C009212,Female,33,Married,Maharashtra City 1,Maharashtra,Medium,850340.0,Retired,Value Seeker,2022-07-09,Gold,Mobile App,1,815,3,113,0
C009213,Female,38,Single,Maharashtra City 1,Maharashtra,Low,,Homemaker,Regular,2018-02-15,Bronze,Physical Store,1,660,2,100,66
C009214,Female,18,Married,Karnataka City 1,Karnataka,Low,240145.0,Salaried,Value Seeker,2020-05-05,Bronze,Mobile App,0,595,3,67,31
C009215,Female,35,Married,Gujarat City 1,Gujarat,Low,309506.0,,Value Seeker,2022-02-19,Bronze,Mobile App,0,526,3,5,36
C009216,Female,49,Married,West Bengal City 2,West Bengal,Medium,1149399.0,Self Employed,Value Seeker,2020-04-26,Bronze,Physical Store,1,766,3,63,83
C009217,Female,51,Single,Karnataka City 2,Karnataka,Medium,919224.0,Salaried,Premium,2023-05-24,Silver,Physical Store,1,669,2,72,0
C009218,Female,20,Single,Tamil Nadu City 1,Tamil Nadu,Medium,800396.0,Student,Value Seeker,2016-12-03,Platinum,Mobile App,0,780,3,70,18
C009219,Male,59,Married,Kerala City 1,Kerala,Medium,771336.0,Salaried,Regular,2022-05-08,Silver,Physical Store,1,779,2,51,27
C009220,Female,63,Single,Maharashtra City 2,Maharashtra,Medium,961297.0,Salaried,Regular,2022-12-24,Gold,Website,1,695,3,30,0
C009221,Female,46,Single,West Bengal City 2,West Bengal,Low,339074.0,Salaried,Deal Hunter,2022-03-24,Bronze,Mobile App,0,812,4,24,66
C009222,Male,18,Married,Tamil Nadu City 3,Tamil Nadu,Low,400261.0,Self Employed,Regular,2020-03-27,Gold,Website,1,747,1,36,30
C009223,Female,39,Married,West Bengal City 2,West Bengal,Medium,750508.0,,Regular,2019-10-20,Silver,Physical Store,0,760,2,16,111
C009224,Female,29,Single,Maharashtra City 1,Maharashtra,Low,500715.0,,Premium,2022-04-28,Silver,Mobile App,0,636,2,43,97
C009225,Female,31,Married,Gujarat City 3,Gujarat,Medium,1370065.0,Salaried,Regular,2019-05-13,Silver,Website,1,850,1,43,16
C009226,Female,31,Married,Karnataka City 2,Karnataka,High,2635803.0,Salaried,Regular,2025-12-03,Silver,Website,1,578,2,38,3
C009227,Female,36,Married,Rajasthan City 1,Rajasthan,Very High,3551882.0,Self Employed,Premium,2019-12-25,Bronze,Website,0,715,3,50,44
C009228,Male,35,Single,Karnataka City 1,Karnataka,Medium,1047144.0,Salaried,Premium,2025-11-04,Bronze,Website,0,675,4,8,199
C009229,Female,30,Married,Tamil Nadu City 1,Tamil Nadu,Low,400743.0,Self Employed,Value Seeker,2019-10-20,Silver,Physical Store,1,764,3,75,0
