Customer_ID,Age,Loyalty_Tier,Credit_Score,Tenure_Months,Last_Login_Days_Ago,Total_Orders,Total_Revenue,Avg_Order_Value,Total_Quantity,Recency_Days,Total_Tickets,Avg_Satisfaction,Escalation_Rate,Campaigns_Received,Campaign_Open_Rate,Campaign_Click_Rate,Campaign_Response_Rate,Total_Sessions,Avg_Pages_Viewed,Cart_Rate,Web_Purchase_Rate,Churn_Flag,Future_VIP_Flag,Customer_Lifetime_Value
C008376,33,Bronze,794,82,84,6,34931.55,5821.92,13,365,1,5.0,0.0,1,0.0,0.0,0.0,11,5.82,0.636,0.182,1,0,44899.88
C008377,18,Silver,693,61,5,7,129513.9,18501.99,16,365,5,4.0,0.4,4,0.0,0.0,0.0,7,7.14,1.0,0.143,0,1,148946.28
C008378,18,Gold,611,114,15,7,51354.92,7336.42,19,365,2,4.0,0.5,3,0.333,0.0,0.333,6,8.83,0.5,0.5,0,0,65101.17
C008379,43,Bronze,707,39,82,5,129681.53,25936.31,16,365,2,4.0,0.0,1,1.0,0.0,0.0,8,5.12,0.5,0.125,0,0,141916.97
C008380,27,Bronze,676,74,37,5,110787.81,22157.56,14,365,2,4.5,0.0,2,0.5,0.0,0.0,5,6.6,0.0,0.0,0,0,132902.98
C008381,46,Gold,695,77,27,5,173814.13,34762.83,18,365,2,4.0,0.0,2,0.5,0.5,0.0,10,9.5,0.4,0.3,1,1,185221.46
C008382,18,Bronze,798,68,249,8,88074.32,11009.29,18,365,0,3.0,0.0,3,0.0,0.0,0.0,4,5.25,0.5,0.0,1,0,110257.41
C008383,31,Bronze,748,38,29,7,160608.19,22944.03,19,365,3,3.33,0.0,1,0.0,0.0,1.0,7,4.14,0.571,0.286,0,1,199140.99
C008384,43,Gold,816,80,0,6,184330.92,30721.82,18,365,2,4.5,0.0,2,1.0,0.0,0.0,6,10.17,0.667,0.5,0,1,240309.86
C008385,51,Bronze,572,79,22,4,73723.96,18430.99,8,365,4,4.0,0.25,2,0.5,0.0,0.0,8,5.75,0.5,0.25,1,1,97245.43
C008386,23,Silver,673,96,56,4,71366.23,17841.56,17,365,2,3.5,0.5,2,0.5,0.0,0.0,8,5.75,0.75,0.375,0,0,78864.74
C008387,24,Silver,682,102,36,4,149152.54,37288.13,10,365,3,3.67,0.333,3,0.333,0.0,0.333,7,7.86,0.429,0.286,0,1,200542.75
C008388,35,Bronze,574,14,72,9,106363.13,11818.13,25,365,4,4.5,0.0,3,0.0,0.0,0.0,7,7.14,0.571,0.286,1,1,114553.74
C008389,51,Bronze,664,103,18,5,238596.04,47719.21,15,365,3,3.33,0.0,1,0.0,0.0,0.0,5,4.8,0.8,0.2,0,1,311963.38
C008390,18,Gold,687,82,87,6,128388.81,21398.14,20,365,1,4.0,1.0,2,0.5,0.5,0.0,7,11.14,1.0,0.857,1,0,159935.26
C008391,37,Silver,740,14,12,8,107938.51,13492.31,19,365,3,4.0,0.0,4,0.5,0.0,0.25,6,6.17,0.667,0.833,1,0,135361.27
C008392,55,Silver,850,6,0,5,142752.56,28550.51,17,365,0,3.0,0.0,3,0.0,0.333,0.0,1,4.0,0.0,0.0,0,1,157586.75
C008393,43,Gold,765,96,207,6,84533.41,14088.9,14,365,3,4.0,0.0,0,0.0,0.0,0.0,5,8.2,1.0,0.2,1,1,111803.41
C008394,18,Bronze,667,61,26,7,268752.14,38393.16,25,365,0,3.0,0.0,2,0.0,0.0,0.0,4,7.75,0.5,0.25,0,1,353450.27
C008395,23,Bronze,779,46,89,8,223890.4,27986.3,26,365,1,4.0,0.0,1,0.0,0.0,0.0,8,5.38,0.625,0.25,1,1,301689.03
C008396,40,Bronze,729,14,32,3,21763.06,7254.35,8,365,1,5.0,0.0,4,0.25,0.0,0.25,5,7.2,0.4,0.4,1,0,23727.17
C008397,43,Silver,689,14,163,2,2318.52,1159.26,6,365,2,3.0,1.0,5,0.2,0.0,0.2,9,6.89,0.667,0.111,1,0,2519.26
C008398,36,Bronze,656,117,95,8,129221.89,16152.74,22,365,4,3.0,0.0,1,0.0,0.0,0.0,4,6.5,0.75,0.25,0,1,165666.54
C008399,30,Bronze,635,26,45,7,77712.45,11101.78,12,365,1,4.0,0.0,0,0.0,0.0,0.0,8,6.0,0.5,0.0,0,1,94334.39
C008400,42,Bronze,606,21,147,4,8309.66,2077.42,7,365,1,5.0,0.0,2,0.0,0.0,0.0,5,6.0,0.4,0.0,1,0,9431.74
C008401,18,Bronze,788,109,63,5,20843.01,4168.6,9,365,1,3.0,0.0,2,0.5,0.0,0.0,4,7.5,0.75,0.0,1,0,27052.87
C008402,45,Gold,754,3,145,11,106253.98,9659.45,30,365,3,3.33,0.0,4,0.5,0.0,0.0,9,7.44,0.444,0.111,1,0,142043.71
C008403,23,Gold,696,20,54,8,104890.8,13111.35,25,365,1,3.0,0.0,1,0.0,0.0,0.0,7,7.71,0.429,0.143,0,1,139577.63
C008404,41,Bronze,656,92,51,5,93364.0,18672.8,11,365,1,3.0,0.0,3,0.333,0.0,0.0,5,5.0,0.4,0.2,0,0,99194.69
C008405,41,Gold,715,42,55,11,331462.22,30132.93,32,365,0,3.0,0.0,2,0.5,0.0,0.0,9,8.78,0.556,0.333,0,1,428887.99
C008406,38,Gold,672,109,0,7,135530.97,19361.57,21,365,4,3.75,0.0,2,0.0,0.0,0.0,6,9.0,0.167,0.333,0,1,168541.66
C008407,44,Silver,638,40,1,4,44600.07,11150.02,11,365,1,5.0,0.0,3,0.333,0.333,0.0,7,7.43,0.286,0.429,0,0,56201.46
C008408,18,Gold,708,10,12,8,79361.33,9920.17,24,365,2,3.0,0.5,5,0.6,0.2,0.0,5,9.6,0.6,0.4,0,1,101890.2
C008409,23,Silver,647,56,51,8,108368.47,13546.06,21,365,2,5.0,0.0,0,0.0,0.0,0.0,4,6.25,0.5,0.75,0,0,126149.07
C008410,47,Gold,712,83,44,5,82686.12,16537.22,11,365,2,4.5,0.0,2,0.0,0.0,0.0,4,6.0,0.75,0.75,0,1,110936.85
C008411,29,Bronze,681,8,35,11,234699.49,21336.32,37,365,2,4.0,0.0,4,0.75,0.0,0.25,5,6.2,0.4,0.2,0,1,300790.32
C008412,19,Gold,686,100,54,6,24997.59,4166.27,12,365,1,3.0,0.0,3,0.0,0.667,0.0,15,9.2,0.733,0.2,0,0,27606.79
C008413,32,Silver,715,22,16,5,38239.87,7647.97,9,365,2,4.0,0.0,2,0.5,0.0,0.0,6,6.0,0.333,0.167,0,0,48600.3
C008414,47,Gold,750,60,85,5,213721.14,42744.23,15,365,2,3.0,0.0,1,1.0,0.0,0.0,6,10.0,0.667,0.333,0,1,259995.09
C008415,24,Gold,850,6,53,5,75174.65,15034.93,13,365,4,3.75,0.5,1,0.0,0.0,0.0,3,9.0,1.0,0.333,1,0,83286.91
C008416,35,Silver,622,72,44,5,825727.0,165145.4,43,365,4,3.75,0.0,1,1.0,0.0,0.0,5,8.8,0.8,0.2,0,1,1045269.24
C008417,37,Gold,725,111,0,7,114785.37,16397.91,18,365,1,4.0,1.0,1,1.0,0.0,0.0,5,9.8,0.6,0.2,0,1,148027.66
C008418,66,Platinum,650,104,34,6,77741.52,12956.92,18,365,4,3.75,0.0,1,0.0,0.0,1.0,4,8.5,1.0,0.0,0,0,90455.76
C008419,33,Bronze,597,13,75,8,242091.12,30261.39,23,365,2,4.5,0.0,4,0.0,0.0,0.0,6,5.17,0.667,0.167,1,1,261309.22
C008420,27,Bronze,704,34,104,5,148454.0,29690.8,12,365,1,5.0,0.0,2,0.5,0.0,0.0,7,5.43,0.714,0.571,1,1,169358.69
C008421,35,Silver,630,27,11,11,196240.53,17840.05,24,365,3,3.67,0.333,1,1.0,0.0,0.0,2,8.0,0.0,0.0,0,1,240590.44
C008422,55,Silver,672,107,15,8,248539.62,31067.45,17,365,0,3.0,0.0,2,0.0,0.0,0.0,8,9.5,0.75,0.5,0,1,311113.54
C008423,32,Bronze,628,42,76,6,141479.46,23579.91,17,365,0,3.0,0.0,0,0.0,0.0,0.0,7,5.57,0.286,0.143,1,1,190410.06
C008424,56,Bronze,759,25,64,2,52746.1,26373.05,8,365,2,4.0,0.0,3,0.0,0.0,0.0,5,5.8,0.2,0.4,0,0,60476.43
C008425,42,Bronze,680,47,53,5,81569.01,16313.8,18,365,1,3.0,1.0,2,0.0,0.0,0.0,5,5.0,0.2,0.4,1,0,107077.59
C008426,46,Bronze,655,113,51,4,130199.78,32549.95,15,365,3,4.67,0.0,1,0.0,0.0,0.0,5,7.4,0.6,0.4,1,1,162253.2
C008427,37,Bronze,782,106,89,10,113784.2,11378.42,23,365,0,3.0,0.0,1,1.0,0.0,0.0,4,7.5,0.75,0.25,0,0,147334.8
C008428,20,Bronze,594,31,49,4,247411.45,61852.86,15,365,1,5.0,0.0,0,0.0,0.0,0.0,8,5.12,0.375,0.375,1,1,262443.09
C008429,34,Silver,779,117,28,4,15638.43,3909.61,14,365,3,3.67,0.0,5,0.2,0.2,0.0,4,6.5,0.5,0.25,0,0,20873.34
C008430,28,Platinum,696,34,13,4,42429.32,10607.33,9,365,4,4.5,0.25,0,0.0,0.0,0.0,6,10.17,0.833,0.5,0,0,50320.22
C008431,38,Bronze,632,81,45,5,85682.52,17136.5,11,365,4,4.25,0.25,0,0.0,0.0,0.0,7,4.71,0.571,0.0,0,1,99557.76
C008432,41,Bronze,586,120,33,13,189312.96,14562.54,34,365,3,4.0,0.0,2,0.5,0.0,0.0,5,6.4,0.6,0.2,0,1,212406.56
C008433,23,Silver,624,20,27,4,59719.28,14929.82,8,365,5,3.8,0.2,1,0.0,0.0,0.0,7,8.29,0.571,0.429,0,0,69762.07
C008434,31,Gold,649,86,4,10,201484.7,20148.47,26,365,1,3.0,0.0,2,0.0,0.0,0.5,5,10.8,0.8,0.4,0,1,244218.01
C008435,56,Bronze,789,21,54,6,129973.41,21662.23,39,365,1,3.0,0.0,1,0.0,0.0,0.0,4,6.5,0.75,0.25,0,1,157739.74
C008436,18,Gold,758,24,5,7,177651.11,25378.73,18,365,0,3.0,0.0,3,0.667,0.333,0.0,3,11.0,0.667,0.667,0,1,199228.55
C008437,45,Gold,741,104,12,7,208650.02,29807.15,18,365,3,3.67,0.0,2,0.5,0.0,0.0,7,11.86,0.714,0.714,0,1,261491.28
C008438,53,Bronze,658,74,72,8,85048.04,10631.0,22,365,4,3.75,0.0,3,0.333,0.0,0.0,7,5.14,0.429,0.286,0,0,97369.01
C008439,32,Silver,601,112,6,5,114144.32,22828.86,12,365,0,3.0,0.0,1,0.0,0.0,0.0,4,7.5,0.75,0.25,0,1,146298.53
C008440,32,Bronze,701,118,346,2,33063.45,16531.72,7,365,2,5.0,0.0,2,0.0,0.0,0.0,8,6.0,0.375,0.125,1,0,42823.47
C008441,18,Bronze,664,65,97,4,219645.04,54911.26,13,365,6,3.33,0.5,0,0.0,0.0,0.0,9,6.11,0.444,0.333,0,1,231349.21
C008442,48,Bronze,717,80,81,8,208527.21,26065.9,17,365,1,3.0,0.0,1,0.0,0.0,0.0,10,6.9,0.7,0.2,0,1,267932.39
C008443,32,Bronze,701,18,32,5,166085.99,33217.2,16,365,3,4.0,0.0,2,0.5,0.0,0.0,5,7.4,0.6,0.2,0,0,205862.52
C008444,41,Platinum,763,33,31,6,104573.95,17428.99,16,365,2,3.5,0.0,2,1.0,0.5,0.0,8,12.0,0.75,0.875,0,1,120298.05
C008445,39,Platinum,731,32,64,7,398213.38,56887.63,46,365,4,4.75,0.25,4,0.5,0.25,0.0,5,8.4,0.8,0.6,0,1,502449.66
C008446,37,Silver,710,119,22,4,90420.87,22605.22,11,365,3,3.67,0.0,2,0.0,0.0,0.0,6,8.0,0.667,0.333,0,1,113736.55
C008447,45,Bronze,621,103,80,4,67552.53,16888.13,10,365,1,2.0,0.0,0,0.0,0.0,0.0,5,5.4,0.4,0.2,1,0,71665.2
C008448,47,Bronze,708,45,17,6,128078.76,21346.46,17,365,4,4.25,0.25,0,0.0,0.0,0.0,6,7.83,0.333,0.667,0,0,146859.34
C008449,42,Bronze,662,78,40,6,41770.35,6961.72,55,365,1,5.0,0.0,2,0.0,0.0,0.0,8,5.38,0.375,0.25,0,0,54748.28
C008450,41,Bronze,690,3,35,8,79697.46,9962.18,42,365,4,4.0,0.25,1,0.0,0.0,0.0,8,7.0,0.375,0.25,1,0,86398.86
C008451,18,Bronze,670,8,56,5,91820.25,18364.05,16,365,2,4.0,0.0,3,0.0,0.0,0.0,4,8.0,0.5,0.25,1,1,108166.99
C008452,22,Silver,764,27,52,7,184508.08,26358.3,24,365,0,3.0,0.0,5,0.2,0.0,0.0,6,6.17,0.5,0.333,0,1,227911.37
C008453,52,Bronze,668,16,129,6,72875.27,12145.88,12,365,4,3.75,0.0,2,0.0,0.0,0.0,8,6.5,0.625,0.0,0,0,87196.6
C008454,35,Gold,652,87,0,4,105834.84,26458.71,10,365,4,3.5,0.0,1,0.0,0.0,0.0,2,11.5,0.5,0.0,0,1,116980.95
C008455,52,Silver,655,39,126,6,161839.21,26973.2,17,365,2,3.0,0.0,3,0.333,0.0,0.0,3,6.67,0.0,0.0,1,1,175645.16
C008456,22,Bronze,715,100,30,7,79031.06,11290.15,13,365,4,4.0,0.0,2,0.0,0.0,0.0,3,5.33,0.667,0.333,1,1,98947.34
C008457,37,Silver,602,29,44,5,163663.57,32732.71,14,365,1,5.0,0.0,1,0.0,0.0,0.0,2,6.0,0.5,1.0,0,0,213396.01
C008458,24,Bronze,717,50,57,9,141140.79,15682.31,21,365,1,2.0,1.0,4,0.25,0.0,0.0,5,4.8,0.4,0.0,1,1,155452.68
C008459,48,Gold,709,2,22,5,57186.21,11437.24,13,365,5,3.2,0.2,1,0.0,0.0,0.0,2,12.0,1.0,1.0,1,0,70540.76
C008460,44,Silver,786,101,176,9,445848.1,49538.68,43,365,0,3.0,0.0,0,0.0,0.0,0.0,3,7.33,0.667,0.0,1,1,491083.57
C008461,28,Silver,612,30,53,5,208721.91,41744.38,16,365,1,4.0,0.0,2,0.5,0.0,0.5,5,6.8,0.0,0.0,0,1,271329.63
C008462,41,Silver,690,7,5,7,1046482.64,149497.52,52,365,1,3.0,0.0,1,1.0,0.0,1.0,6,7.83,0.667,0.333,1,1,1121964.87
C008463,58,Bronze,557,28,25,7,82261.34,11751.62,21,365,2,4.5,0.5,4,0.5,0.5,0.0,7,6.14,0.571,0.714,0,0,104390.59
C008464,40,Silver,628,86,8,5,51890.7,10378.14,11,365,1,4.0,0.0,2,0.5,0.0,0.0,4,9.25,0.75,0.25,0,0,66271.03
C008465,51,Bronze,587,57,76,4,117156.13,29289.03,8,365,1,5.0,0.0,1,0.0,0.0,0.0,12,6.17,0.75,0.167,0,0,140092.0
C008466,36,Bronze,619,16,44,4,58477.33,14619.33,10,365,2,5.0,0.5,2,0.0,0.0,0.0,7,5.57,0.857,0.429,0,0,62605.28
C008467,30,Silver,621,89,0,2,11917.77,5958.88,3,365,2,3.5,0.5,1,0.0,0.0,0.0,5,8.4,0.8,0.6,1,1,13113.41
C008468,18,Gold,836,90,43,6,87516.85,14586.14,18,365,3,5.0,0.0,0,0.0,0.0,0.0,9,7.22,0.333,0.222,0,1,104633.51
C008469,24,Gold,748,44,4,5,102769.21,20553.84,9,365,3,4.33,0.0,0,0.0,0.0,0.0,7,8.0,0.286,0.429,0,0,111044.55
C008470,45,Bronze,649,58,100,4,179873.86,44968.46,9,365,3,2.67,0.333,2,0.5,0.0,0.0,8,5.62,0.5,0.125,1,1,193829.09
C008471,45,Bronze,717,40,47,4,17950.96,4487.74,10,365,2,4.0,0.5,1,0.0,1.0,0.0,8,6.62,0.625,0.125,1,0,22778.81
C008472,37,Silver,617,98,7,5,96017.06,19203.41,14,365,4,3.5,0.25,3,0.333,0.0,0.0,7,6.86,0.571,0.143,0,0,120611.6
C008473,21,Bronze,731,72,66,5,95130.87,19026.17,9,365,3,3.67,0.333,1,0.0,0.0,0.0,10,5.9,0.5,0.1,0,0,123260.87
C008474,29,Gold,638,99,35,4,46046.97,11511.74,10,365,4,4.0,0.25,1,1.0,0.0,0.0,6,6.67,0.833,0.0,0,0,48808.26
C008475,44,Bronze,616,55,117,5,81413.09,16282.62,10,365,2,5.0,0.0,1,0.0,0.0,0.0,3,6.67,0.0,0.333,1,0,105410.66
C008476,49,Bronze,633,16,101,9,506774.39,56308.27,64,365,2,3.5,0.0,1,0.0,0.0,0.0,8,5.75,0.375,0.25,0,1,681117.74
C008477,25,Bronze,610,21,22,5,26020.81,5204.16,12,365,2,3.5,0.5,1,0.0,0.0,0.0,6,6.0,0.5,0.5,1,0,30937.14
C008478,39,Bronze,662,52,83,8,137461.0,17182.62,20,365,1,5.0,0.0,4,0.25,0.0,0.0,5,7.6,0.2,0.0,0,1,164777.0
C008479,24,Bronze,609,67,78,11,433497.34,39408.85,29,365,5,2.4,0.4,3,0.333,0.0,0.0,9,6.22,0.556,0.333,0,1,474745.46
C008480,25,Silver,831,17,0,6,174360.81,29060.14,14,365,1,3.0,1.0,0,0.0,0.0,0.0,8,7.88,0.625,0.375,1,0,232111.22
C008481,41,Bronze,712,59,78,4,123524.51,30881.13,13,365,3,3.33,0.333,1,0.0,0.0,0.0,5,5.8,0.6,0.2,1,1,154889.54
C008482,40,Bronze,663,70,156,2,52559.47,26279.74,6,365,0,3.0,0.0,1,0.0,0.0,0.0,9,6.67,0.222,0.0,1,0,60011.67
C008483,48,Bronze,667,68,42,9,181451.21,20161.25,24,365,1,4.0,0.0,3,0.0,0.667,0.0,8,5.5,0.125,0.125,1,1,226368.21
C008484,18,Bronze,749,57,42,3,29609.83,9869.94,3,365,1,4.0,1.0,0,0.0,0.0,0.0,5,6.8,0.6,0.0,1,0,32907.79
C008485,22,Bronze,686,62,73,7,71354.63,10193.52,18,365,1,4.0,0.0,2,0.0,0.0,0.0,5,5.8,0.6,0.0,1,0,83401.76
C008486,28,Silver,752,23,25,7,144740.49,20677.21,17,365,3,4.0,0.667,0,0.0,0.0,0.0,8,6.5,0.375,0.5,1,1,182178.54
C008487,37,Silver,843,96,17,10,278741.37,27874.14,25,365,1,5.0,0.0,2,0.0,0.0,0.0,8,6.88,0.25,0.625,1,1,333281.26
C008488,45,Silver,756,45,0,3,55409.4,18469.8,12,365,0,3.0,0.0,1,0.0,0.0,0.0,6,6.67,0.5,0.5,0,1,72690.63
C008489,39,Gold,744,38,101,1,28731.82,28731.82,4,365,5,4.0,0.0,6,0.167,0.167,0.167,5,11.0,0.8,0.8,1,0,33909.14
C008490,55,Platinum,784,5,28,8,185828.75,23228.59,20,365,2,4.0,0.5,2,0.5,0.0,0.0,9,10.22,0.778,0.667,0,1,229302.26
C008491,40,Platinum,790,19,104,12,471906.55,39325.55,38,365,2,5.0,0.0,1,0.0,1.0,0.0,10,10.0,0.6,0.4,1,1,628500.91
C008492,53,Bronze,640,38,37,4,68791.77,17197.94,11,365,1,5.0,0.0,2,0.0,0.0,0.0,10,6.0,0.7,0.2,0,0,82970.55
C008493,26,Bronze,596,89,31,5,78107.12,15621.42,15,365,1,4.0,0.0,5,0.2,0.0,0.0,7,5.43,0.143,0.0,0,0,97574.31
C008494,41,Platinum,750,67,2,7,84199.44,12028.49,18,365,3,3.67,0.0,1,0.0,0.0,0.0,3,9.0,1.0,0.667,0,0,110517.45
C008495,43,Bronze,560,59,17,6,636707.3,106117.88,57,365,2,4.0,0.0,1,0.0,0.0,0.0,6,6.0,0.167,0.167,1,1,837563.84
C008496,35,Gold,576,85,69,2,1005.42,502.71,7,365,1,5.0,0.0,1,0.0,0.0,0.0,4,6.75,0.5,0.5,0,0,1168.96
C008497,48,Bronze,689,73,45,3,48802.78,16267.59,12,365,0,3.0,0.0,3,0.333,0.0,0.0,4,6.75,0.0,0.5,0,1,62656.49
C008498,34,Silver,744,84,19,8,112652.8,14081.6,23,365,4,4.0,0.0,1,0.0,0.0,0.0,3,6.67,0.333,0.333,0,1,129729.78
C008499,27,Bronze,702,55,46,4,56362.81,14090.7,8,365,3,3.67,0.333,3,0.333,0.0,0.0,8,7.12,0.25,0.125,0,0,63993.68
C008500,29,Bronze,591,24,36,5,58246.3,11649.26,11,365,2,2.0,0.5,2,0.0,0.5,0.0,5,5.8,0.6,0.2,1,0,72412.7
C008501,18,Silver,791,19,0,7,99016.93,14145.28,19,365,0,3.0,0.0,1,0.0,0.0,0.0,5,7.4,0.4,0.2,0,0,104341.85
C008502,54,Bronze,593,10,54,7,351370.76,50195.82,42,365,2,5.0,0.0,5,0.0,0.0,0.0,7,6.0,0.571,0.286,1,1,452156.25
C008503,18,Bronze,647,61,20,5,157304.37,31460.87,20,365,0,3.0,0.0,2,0.5,0.0,0.0,7,7.86,0.143,0.286,0,1,179951.97
C008504,38,Bronze,663,116,73,6,302874.5,50479.08,19,365,2,5.0,0.5,2,0.0,0.0,0.0,5,6.4,0.4,0.2,1,1,335066.76
C008505,37,Bronze,769,17,144,5,34666.59,6933.32,9,365,5,4.6,0.0,2,0.5,0.0,0.0,13,5.38,0.462,0.231,1,0,45739.23
C008506,22,Gold,671,96,94,5,67193.64,13438.73,12,365,1,2.0,1.0,2,0.0,0.0,0.0,5,9.0,0.8,0.6,0,0,78730.33
C008507,53,Silver,688,74,45,7,247533.59,35361.94,21,365,2,4.0,0.0,0,0.0,0.0,0.0,7,7.14,0.571,0.143,0,1,313806.69
C008508,22,Bronze,610,11,93,4,65406.29,16351.57,16,365,1,5.0,1.0,1,0.0,0.0,0.0,7,7.14,0.429,0.0,0,0,71960.93
C008509,46,Silver,638,94,12,2,20291.75,10145.88,3,365,5,4.2,0.4,1,0.0,0.0,0.0,5,8.8,0.8,0.6,1,0,24917.64
C008510,25,Platinum,752,70,30,6,75192.86,12532.14,10,365,4,3.75,0.25,5,0.2,0.0,0.0,8,10.0,0.75,0.75,0,0,85033.39
C008511,35,Bronze,683,94,90,12,183972.22,15331.02,35,365,4,3.25,0.25,2,0.5,0.0,0.0,6,5.83,0.167,0.333,1,1,221472.3
C008512,32,Silver,719,9,28,10,250210.5,25021.05,34,365,2,4.0,0.0,7,0.286,0.0,0.0,8,8.12,0.375,0.25,1,1,306552.79
C008513,28,Silver,743,94,1,3,6423.81,2141.27,6,365,1,5.0,0.0,3,0.333,0.0,0.0,9,7.0,0.222,0.222,0,0,8399.32
C008514,21,Bronze,685,11,43,1,5833.32,5833.32,2,365,6,4.0,0.167,3,0.0,0.0,0.0,5,7.2,0.6,0.2,0,0,6607.41
C008515,45,Silver,624,6,11,8,195049.15,24381.14,57,365,1,3.0,0.0,1,0.0,0.0,0.0,3,7.33,0.333,0.0,0,1,227802.0
C008516,28,Bronze,620,80,15,6,21323.34,3553.89,10,365,1,4.0,0.0,3,0.333,0.0,0.333,10,7.3,0.3,0.5,0,0,26469.06
C008517,34,Silver,713,82,7,8,183742.11,22967.76,17,365,0,3.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,200635.25
C008518,35,Bronze,640,4,31,11,160701.99,14609.27,24,365,2,5.0,0.0,1,1.0,0.0,0.0,12,5.0,0.417,0.167,1,1,186201.47
C008519,46,Silver,655,24,0,4,95324.18,23831.04,12,365,3,5.0,0.0,3,0.333,0.333,0.0,3,7.0,0.333,0.333,0,1,108989.43
C008520,35,Gold,647,44,6,12,288255.71,24021.31,41,365,2,3.0,0.5,2,0.5,0.0,0.0,3,5.67,1.0,0.333,0,1,349881.73
C008521,20,Silver,678,4,0,8,406914.17,50864.27,26,365,2,4.0,0.0,3,0.667,0.0,0.0,2,11.0,0.0,0.0,0,1,498107.07
C008522,43,Bronze,628,20,47,5,38878.53,7775.71,12,365,4,4.75,0.25,0,0.0,0.0,0.0,6,6.0,0.333,0.333,1,0,45836.46
C008523,50,Silver,608,80,25,4,111568.22,27892.06,11,365,1,3.0,0.0,2,0.5,0.5,0.0,5,9.6,0.8,0.2,0,0,133302.75
C008524,18,Silver,587,98,26,8,114356.98,14294.62,20,365,1,4.0,0.0,3,0.0,0.0,0.0,11,7.73,0.455,0.364,0,0,152948.09
C008525,68,Bronze,648,45,59,5,174533.05,34906.61,18,365,3,3.0,0.0,2,0.5,0.5,0.0,4,4.0,0.5,0.25,0,1,189580.57
C008526,55,Platinum,778,61,87,6,75563.54,12593.92,12,365,0,3.0,0.0,1,1.0,0.0,0.0,6,13.17,0.667,0.333,0,0,94520.02
C008527,22,Bronze,635,105,30,6,46580.74,7763.46,13,365,3,3.67,0.0,2,0.0,0.0,0.0,3,6.0,0.333,0.0,0,0,55540.62
C008528,42,Bronze,606,116,58,11,130906.54,11900.59,31,365,2,5.0,0.0,2,0.0,0.0,0.0,6,7.5,0.667,0.167,0,1,159785.52
C008529,19,Bronze,722,35,37,9,119187.61,13243.07,25,365,3,3.0,0.0,3,0.0,0.333,0.0,1,4.0,1.0,1.0,0,1,160354.97
C008530,42,Gold,764,87,0,10,157451.47,15745.15,27,365,1,5.0,0.0,2,0.5,0.0,0.0,9,8.67,0.889,0.222,0,1,185426.23
C008531,39,Gold,695,115,16,3,39893.04,13297.68,3,365,3,4.0,0.0,2,0.0,0.0,0.0,5,8.4,0.8,0.4,1,0,51481.14
C008532,24,Gold,613,119,57,3,94711.93,31570.64,11,365,1,5.0,0.0,1,0.0,0.0,0.0,6,9.17,0.833,0.667,1,1,104868.28
C008533,18,Bronze,613,61,114,5,19539.08,3907.82,11,365,4,3.25,0.25,1,0.0,0.0,0.0,5,4.8,0.6,0.0,1,0,26107.1
C008534,32,Silver,687,41,34,4,299980.18,74995.04,10,365,1,4.0,0.0,1,0.0,1.0,0.0,6,8.0,0.667,0.5,0,1,337623.72
C008535,50,Gold,677,21,8,4,261409.21,65352.3,12,365,3,4.0,0.0,3,0.333,0.333,0.0,1,10.0,0.0,0.0,0,1,319741.26
C008536,40,Bronze,670,46,44,5,84504.86,16900.97,11,365,1,4.0,0.0,3,0.0,0.0,0.0,9,6.22,0.556,0.222,1,0,97804.94
C008537,39,Platinum,850,50,12,3,82907.6,27635.87,5,365,3,3.67,0.0,0,0.0,0.0,0.0,9,10.89,0.333,0.556,1,1,91970.33
C008538,24,Bronze,671,69,65,7,109901.66,15700.24,20,365,4,3.25,0.0,1,1.0,1.0,0.0,8,5.25,0.5,0.375,0,0,143553.26
C008539,28,Bronze,769,87,31,6,102003.81,17000.64,39,365,0,3.0,0.0,0,0.0,0.0,0.0,9,5.89,0.667,0.333,1,0,122418.29
C008540,40,Bronze,667,43,75,6,72595.22,12099.2,15,365,1,2.0,1.0,2,0.0,0.0,0.0,4,5.25,0.25,0.25,1,1,81961.68
C008541,46,Gold,742,9,49,6,62085.05,10347.51,11,365,1,5.0,0.0,0,0.0,0.0,0.0,6,11.33,0.833,0.333,0,1,81504.03
C008542,30,Bronze,761,39,37,8,96550.91,12068.86,15,365,4,3.75,0.25,1,0.0,0.0,0.0,8,6.38,0.25,0.25,0,0,126708.9
C008543,30,Gold,789,89,36,4,98092.41,24523.1,11,365,1,3.0,1.0,2,0.0,0.0,0.5,7,9.57,0.714,0.571,0,0,109377.38
C008544,31,Bronze,776,3,18,9,233411.65,25934.63,28,365,3,4.0,0.0,2,0.0,0.0,0.0,3,4.67,0.0,0.0,0,1,273762.64
C008545,41,Bronze,616,102,32,6,117853.27,19642.21,17,365,2,4.5,0.0,1,0.0,0.0,0.0,6,6.33,0.167,0.0,0,0,134824.64
C008546,52,Platinum,737,51,29,6,45807.96,7634.66,10,365,4,3.0,0.25,0,0.0,0.0,0.0,7,11.43,0.714,0.429,0,0,51526.22
C008547,22,Bronze,668,107,81,5,58906.98,11781.4,12,365,3,4.67,0.0,4,0.0,0.5,0.0,8,5.25,0.625,0.25,1,1,75536.28
C008548,31,Silver,813,55,24,5,103497.06,20699.41,13,365,1,5.0,1.0,3,0.667,0.667,0.0,3,6.67,0.667,0.667,0,1,115620.94
