"Session_ID","Customer_ID","Pages_Viewed","Session_Duration","Device_Type","Traffic_Source","Age","Annual_Income","Loyalty_Tier","App_User_Flag","Tenure_Months","Total_Orders","Total_Revenue","Avg_Order_Value","Recency_Days","Campaign_Response_Rate","Web_Purchase_Rate","Purchase_After_Cart"
"WEB00199339","C040340",7,17.8,"Desktop","Referral",30,710005.0,"Bronze",1,15,2,27670.81,13835.4,365,0.0,0.364,0
"WEB00198907","C040340",6,10.3,"Android","Organic",30,710005.0,"Bronze",1,15,2,27670.81,13835.4,365,0.0,0.364,0
"WEB00247160","C040347",8,1.2,"iOS","Organic",27,833651.0,"Bronze",1,10,5,82515.9,16503.18,365,0.0,0.125,0
"WEB00256674","C040377",11,18.6,"Android","",32,918908.0,"Silver",0,65,3,63717.13,21239.04,365,0.0,0.571,1
"WEB00241848","C040446",4,15.8,"Android","Direct",39,1688390.0,"Silver",0,84,7,221899.43,31699.92,365,0.0,0.143,0
"WEB00198313","C040458",10,2.3,"Desktop","Organic",48,465177.0,"Gold",1,64,7,77408.02,11058.29,365,0.0,0.857,1
"WEB00212004","C040461",6,6.7,"iOS","Organic",37,1339613.0,"Gold",1,48,7,187088.58,26726.94,365,0.0,0.286,0
"WEB00251989","C040495",6,4.9,"Desktop","Referral",56,523021.0,"Bronze",0,96,5,25217.87,5043.57,365,0.0,0.0,0
"WEB00254450","C040510",8,14.5,"Android","Paid Search",47,240801.0,"Gold",0,92,4,94992.53,23748.13,365,0.0,0.5,1
"WEB00230715","C040560",8,12.2,"Desktop","Organic",50,678987.0,"Bronze",1,50,3,29389.25,9796.42,365,0.333,0.5,0
"WEB00247714","C040565",8,9.8,"Desktop","Direct",22,221678.0,"Silver",0,92,6,285966.82,47661.14,365,0.0,0.25,0
"WEB00202511","C040632",7,4.9,"iOS","Social",59,312700.0,"Platinum",1,84,6,437669.51,72944.92,365,0.0,0.75,0
"WEB00198219","C040634",12,5.1,"iOS","Direct",34,211618.0,"Gold",1,29,5,146075.79,29215.16,365,0.0,0.167,0
"WEB00216434","C040666",5,4.1,"iOS","Organic",21,980748.0,"Silver",0,24,6,51295.61,8549.27,365,0.0,0.286,0
"WEB00237419","C040673",8,2.4,"Android","Organic",31,3945607.0,"Silver",1,73,6,101794.52,16965.75,365,0.0,0.5,1
"WEB00198646","C040673",11,5.5,"iOS","Paid Search",31,3945607.0,"Silver",1,73,6,101794.52,16965.75,365,0.0,0.5,0
"WEB00201841","C040723",11,12.0,"Android","Social",56,858603.0,"Platinum",1,101,8,84983.46,10622.93,365,0.0,0.6,1
"WEB00195958","C040723",8,13.3,"Desktop","Paid Search",56,858603.0,"Platinum",1,101,8,84983.46,10622.93,365,0.0,0.6,1
"WEB00226575","C040784",7,2.5,"Android","Organic",48,1099508.0,"Bronze",0,34,4,101895.11,25473.78,365,0.0,0.2,0
"WEB00221423","C040784",5,0.9,"iOS","Paid Search",48,1099508.0,"Bronze",0,34,4,101895.11,25473.78,365,0.0,0.2,0
"WEB00222692","C040799",6,10.9,"Android","Direct",57,1481127.0,"Bronze",0,59,5,81069.5,16213.9,365,0.0,0.333,0
"WEB00209538","C040835",12,13.2,"Android","Social",38,400654.0,"Gold",1,119,7,127699.14,18242.73,365,0.0,0.333,0
"WEB00237023","C040861",9,11.4,"Android","Organic",31,437778.0,"Bronze",0,25,6,173419.69,28903.28,365,0.4,0.25,1
"WEB00236736","C040863",7,5.6,"iOS","Paid Search",34,818209.0,"Silver",1,114,4,65328.9,16332.22,365,0.0,0.333,0
"WEB00238597","C040926",6,1.5,"Desktop","Organic",31,267500.0,"Bronze",0,6,1,33963.53,33963.53,365,0.0,0.0,0
"WEB00258269","C040933",8,7.6,"Android","Paid Search",28,313263.0,"Platinum",0,85,7,105674.93,15096.42,365,0.0,0.4,0
"WEB00227210","C040933",8,7.0,"iOS","Organic",28,313263.0,"Platinum",0,85,7,105674.93,15096.42,365,0.0,0.4,0
"WEB00225164","C040933",13,19.7,"Android","Paid Search",28,313263.0,"Platinum",0,85,7,105674.93,15096.42,365,0.0,0.4,1
"WEB00216168","C040995",7,12.9,"Android","Paid Search",35,327134.0,"Bronze",1,26,7,60378.47,8625.5,365,0.0,0.25,0
"WEB00241552","C041009",8,6.8,"Android","Social",21,1118501.0,"Gold",1,77,5,33751.4,6750.28,365,0.0,0.364,0
"WEB00232568","C041009",13,9.7,"Android","Paid Search",21,1118501.0,"Gold",1,77,5,33751.4,6750.28,365,0.0,0.364,1
"WEB00243964","C041061",10,6.9,"Android","Referral",53,4249254.0,"Bronze",0,39,6,90194.51,15032.42,365,1.0,0.25,1
"WEB00235905","C041107",6,10.9,"Android","Social",49,845803.0,"Bronze",1,103,7,55889.78,7984.25,365,0.0,0.0,0
"WEB00230183","C041107",4,11.2,"Android","Referral",49,845803.0,"Bronze",1,103,7,55889.78,7984.25,365,0.0,0.0,0
"WEB00223495","C041107",4,6.8,"Android","Organic",49,845803.0,"Bronze",1,103,7,55889.78,7984.25,365,0.0,0.0,0
"WEB00218815","C041107",5,4.2,"iOS","Social",49,845803.0,"Bronze",1,103,7,55889.78,7984.25,365,0.0,0.0,0
"WEB00228765","C041113",4,5.8,"Android","Social",43,674689.0,"Bronze",0,59,3,28634.78,9544.93,365,0.0,0.308,1
"WEB00218722","C041113",4,18.8,"Desktop","Social",43,674689.0,"Bronze",0,59,3,28634.78,9544.93,365,0.0,0.308,0
"WEB00202890","C041144",14,5.4,"iOS","Social",46,260839.0,"Silver",1,26,5,75838.33,15167.67,365,0.0,0.5,0
"WEB00212577","C041146",11,12.6,"Android","Social",34,1291146.0,"Platinum",1,3,5,56199.94,11239.99,365,0.0,0.25,0
"WEB00257453","C041164",6,13.6,"iOS","Paid Search",44,819544.0,"Bronze",0,108,8,18231.29,2278.91,365,0.0,0.167,0
"WEB00251227","C041164",10,14.0,"Android","Social",44,819544.0,"Bronze",0,108,8,18231.29,2278.91,365,0.0,0.167,1
"WEB00207658","C041201",9,6.4,"Android","Referral",55,334274.0,"Platinum",0,10,5,47577.51,9515.5,365,0.0,0.6,1
"WEB00222178","C041303",9,5.2,"Android","Paid Search",51,1042032.0,"Silver",1,120,1,1809.54,1809.54,365,0.0,0.6,0
"WEB00197243","C041303",7,10.0,"Desktop","Social",51,1042032.0,"Silver",1,120,1,1809.54,1809.54,365,0.0,0.6,1
"WEB00228836","C041314",7,11.5,"iOS","Organic",20,2417545.0,"Silver",0,18,2,56017.75,28008.88,365,0.0,0.125,0
"WEB00214281","C041339",13,12.1,"iOS","Paid Search",52,957466.0,"Platinum",1,48,8,143993.34,17999.17,365,0.0,0.385,1
"WEB00257777","C041340",7,16.2,"Android","Organic",45,600540.0,"Gold",0,40,2,87597.56,43798.78,365,0.0,0.111,0
"WEB00224071","C041340",5,4.3,"Tablet","Social",45,600540.0,"Gold",0,40,2,87597.56,43798.78,365,0.0,0.111,0
"WEB00210415","C041340",7,4.0,"iOS","Social",45,600540.0,"Gold",0,40,2,87597.56,43798.78,365,0.0,0.111,0
"WEB00235818","C041376",10,11.5,"Desktop","Social",18,990666.0,"Bronze",0,92,9,85962.2,9551.36,365,0.0,0.25,0
"WEB00231374","C041412",10,14.0,"Android","Direct",26,264888.0,"Platinum",1,19,7,52873.64,7553.38,365,0.0,0.5,1
"WEB00219214","C041412",10,15.9,"Desktop","Organic",26,264888.0,"Platinum",1,19,7,52873.64,7553.38,365,0.0,0.5,0
"WEB00201449","C041412",10,3.5,"Android","Paid Search",26,264888.0,"Platinum",1,19,7,52873.64,7553.38,365,0.0,0.5,1
"WEB00228113","C041449",7,9.5,"Android","Social",29,1956364.0,"Silver",0,21,0,0.0,0.0,365,0.0,0.333,0
"WEB00259006","C041493",5,8.6,"Desktop","Social",29,339630.0,"Bronze",0,28,5,52392.86,10478.57,365,0.0,0.25,0
"WEB00249739","C041493",8,1.5,"Android","Social",29,339630.0,"Bronze",0,28,5,52392.86,10478.57,365,0.0,0.25,1
"WEB00257504","C041516",5,4.4,"Android","Organic",40,3823180.0,"Bronze",0,27,7,150713.08,21530.44,365,0.25,0.125,0
"WEB00218411","C041542",5,12.4,"iOS","Direct",45,1154400.0,"Silver",1,34,6,51322.86,8553.81,365,0.0,0.167,0
"WEB00218577","C041593",8,5.7,"Android","Organic",31,515049.0,"Bronze",0,57,4,6573.74,1643.44,365,0.0,0.0,0
"WEB00245469","C041598",6,11.6,"iOS","Organic",29,2011205.0,"Gold",0,46,6,162590.26,27098.38,365,0.0,0.2,0
"WEB00232892","C041631",8,10.9,"Desktop","Organic",44,2438521.0,"Silver",0,108,6,127119.28,21186.55,365,0.0,0.167,1
"WEB00247575","C041644",4,2.1,"Android","Organic",38,876044.0,"Bronze",0,75,5,15389.73,3077.95,365,0.0,0.0,0
"WEB00203736","C041655",12,21.8,"Desktop","Direct",34,811378.0,"Silver",0,53,2,38143.59,19071.8,365,0.0,0.333,1
"WEB00257280","C041718",8,5.0,"Android","Paid Search",18,367066.0,"Silver",0,116,3,66338.75,22112.92,365,0.0,0.25,1
"WEB00219043","C041783",11,9.3,"Desktop","Direct",31,723866.0,"Gold",0,14,11,73992.31,6726.57,365,0.2,0.222,0
"WEB00256008","C041836",7,16.6,"Desktop","Paid Search",18,931895.0,"Silver",0,100,10,181396.43,18139.64,365,0.0,0.2,0
"WEB00242029","C041853",8,6.0,"Android","Organic",46,773446.0,"Silver",0,118,5,76046.36,15209.27,365,0.0,0.1,1
"WEB00201598","C041853",6,9.5,"Android","Paid Search",46,773446.0,"Silver",0,118,5,76046.36,15209.27,365,0.0,0.1,0
"WEB00259087","C041896",2,12.4,"Android","Paid Search",26,1168773.0,"Silver",1,6,4,69218.94,17304.74,365,0.5,0.571,0
"WEB00249763","C041975",4,5.5,"Desktop","Direct",55,648814.0,"Bronze",0,51,9,191273.21,21252.58,365,0.0,0.0,0
"WEB00251390","C042137",5,2.8,"iOS","Organic",23,679165.0,"Bronze",0,62,6,157607.25,26267.88,365,0.0,0.333,1
"WEB00214641","C042153",5,19.7,"Desktop","Social",35,1665107.9242983703,"Silver",1,78,3,61840.4,20613.47,365,0.0,0.375,1
"WEB00206121","C042159",7,4.1,"Android","Social",26,544756.0,"Silver",0,20,7,214040.55,30577.22,365,0.0,0.0,0
"WEB00253972","C042180",9,8.2,"Desktop","Organic",43,1096778.0,"Gold",0,72,9,354770.4,39418.93,365,0.2,0.556,1
"WEB00233079","C042180",7,4.7,"Android","Organic",43,1096778.0,"Gold",0,72,9,354770.4,39418.93,365,0.2,0.556,1
"WEB00204680","C042180",8,14.9,"Tablet","Referral",43,1096778.0,"Gold",0,72,9,354770.4,39418.93,365,0.2,0.556,0
"WEB00230885","C042193",10,7.9,"Desktop","Direct",34,3531261.0,"Bronze",0,39,3,82780.11,27593.37,365,0.0,0.143,0
"WEB00252586","C042218",7,9.3,"iOS","Referral",37,339097.0,"Silver",1,87,1,1124.94,1124.94,365,0.0,0.429,0
"WEB00237319","C042218",7,14.6,"Desktop","Social",37,339097.0,"Silver",1,87,1,1124.94,1124.94,365,0.0,0.429,1
"WEB00218086","C042237",6,7.5,"Android","Organic",34,351028.0,"Bronze",0,64,7,162489.25,23212.75,365,0.0,0.182,0
"WEB00225180","C042241",10,13.3,"iOS","Direct",18,529559.0,"Gold",1,90,10,150612.56,15061.26,365,0.0,0.25,1
"WEB00240470","C042254",7,4.7,"Desktop","Paid Search",18,391990.0,"Silver",1,41,7,49332.59,7047.51,365,0.0,0.0,0
"WEB00222128","C042335",8,8.5,"Android","Direct",28,341616.0,"Bronze",0,98,8,937529.32,117191.16,365,0.0,0.429,1
"WEB00207863","C042339",6,15.9,"iOS","Organic",31,1233038.0,"Silver",1,113,4,19850.03,4962.51,365,0.0,0.75,0
"WEB00232466","C042397",10,2.6,"Tablet","Organic",48,465038.0,"Silver",1,45,2,16875.43,8437.72,365,0.0,0.273,1
"WEB00222940","C042397",9,3.9,"Desktop","Paid Search",48,465038.0,"Silver",1,45,2,16875.43,8437.72,365,0.0,0.273,0
"WEB00251009","C042422",4,11.2,"iOS","Organic",18,858670.0,"Bronze",0,70,8,103534.74,12941.84,365,0.0,0.5,1
"WEB00244251","C042476",5,9.5,"Android","Referral",53,757094.0,"Bronze",0,79,6,232433.8,38738.97,365,0.0,0.25,0
"WEB00243087","C042476",3,10.5,"Desktop","Organic",53,757094.0,"Bronze",0,79,6,232433.8,38738.97,365,0.0,0.25,1
"WEB00221841","C042481",4,10.8,"Android","Direct",28,1287278.0,"Silver",0,69,5,119909.9,23981.98,365,0.5,0.167,1
"WEB00257547","C042566",6,9.5,"Desktop","Direct",27,3350640.0,"Bronze",0,21,7,152985.17,21855.02,365,0.0,0.2,1
"WEB00224921","C042586",7,9.0,"Desktop","Social",28,760507.0,"Silver",1,53,7,261146.34,37306.62,365,0.0,0.429,1
"WEB00231758","C042590",14,0.6,"iOS","Organic",37,0.0,"Gold",0,107,5,43535.33,8707.07,365,0.0,0.75,1
"WEB00228634","C042617",10,3.0,"Android","Social",23,953769.0,"Bronze",1,115,7,135022.59,19288.94,365,0.0,0.25,1
"WEB00258619","C042679",6,4.4,"Android","Paid Search",28,301395.0,"Bronze",0,76,6,139016.71,23169.45,365,0.0,0.0,0
"WEB00220192","C042680",4,18.2,"Android","Organic",35,410374.0,"Silver",0,106,4,128790.65,32197.66,365,0.0,0.0,0
"WEB00204674","C042696",3,20.6,"Android","Organic",48,0.0,"Bronze",0,72,6,200264.83,33377.47,365,0.0,0.5,0
"WEB00212370","C042713",6,10.1,"Android","Social",27,1144067.0,"Bronze",0,57,10,555227.19,55522.72,365,0.0,0.0,0
"WEB00238192","C042720",7,18.3,"Desktop","Organic",20,499339.0,"Silver",0,47,3,13346.92,4448.97,365,0.0,0.333,0
"WEB00208175","C042721",10,5.1,"Tablet","Direct",45,769174.0,"Bronze",0,34,8,165605.12,20700.64,365,0.0,0.222,0
"WEB00207136","C042743",7,11.7,"iOS","Organic",39,459359.0,"Silver",1,70,5,57308.58,11461.72,365,0.0,0.0,0
"WEB00246130","C042821",5,7.0,"Android","Social",48,794638.0,"Bronze",1,10,6,109668.68,18278.11,365,0.0,0.5,1
"WEB00218868","C042894",6,8.3,"iOS","Organic",28,283777.0,"Bronze",0,120,2,57753.76,28876.88,365,0.0,0.2,0
"WEB00231238","C042915",5,9.8,"Desktop","Paid Search",51,812127.0,"Bronze",1,85,8,764099.39,95512.42,365,0.0,0.0,0
"WEB00234867","C042967",9,11.7,"Android","Social",54,418095.0,"Silver",0,111,5,892626.73,178525.35,365,0.0,0.333,0
"WEB00221126","C042967",8,19.3,"Android","Paid Search",54,418095.0,"Silver",0,111,5,892626.73,178525.35,365,0.0,0.333,1
"WEB00201796","C042970",8,17.1,"Tablet","Paid Search",48,1432542.0,"Silver",0,118,3,27987.57,9329.19,365,0.0,0.25,0
"WEB00204712","C042977",12,23.4,"iOS","Organic",37,380335.0,"Gold",1,41,8,85692.48,10711.56,365,0.0,0.429,1
"WEB00197152","C043001",6,12.5,"iOS","",43,586409.0,"Bronze",0,24,3,79857.86,26619.29,365,0.0,0.0,0
"WEB00212121","C043020",7,3.8,"Desktop","",54,4177981.0,"Silver",0,92,9,109515.67,12168.41,365,0.0,0.0,0
"WEB00234096","C043052",6,10.6,"Tablet","Organic",52,405663.0,"Silver",1,73,9,491285.99,54587.33,365,0.0,0.222,0
"WEB00235825","C043137",13,9.3,"Android","Direct",23,800965.0,"Gold",1,98,5,63546.96,12709.39,365,0.0,0.0,0
"WEB00256714","C043171",5,4.7,"Android","Direct",39,399660.0,"Bronze",0,7,6,176662.59,29443.76,365,0.5,0.0,0
"WEB00206363","C043186",6,7.3,"Android","Social",45,0.0,"Bronze",1,110,6,178343.49,29723.92,365,0.0,0.333,1
"WEB00217521","C043191",11,13.6,"Android","Paid Search",56,3224673.0,"Platinum",1,85,5,56788.01,11357.6,365,0.0,0.0,0
"WEB00222306","C043295",12,6.6,"Desktop","Organic",58,486619.0,"Silver",1,52,7,79166.33,11309.48,365,0.0,0.25,1
"WEB00255398","C043317",12,10.1,"Desktop","Paid Search",18,1702214.0,"Gold",1,89,6,53217.59,8869.6,365,0.0,0.333,1
"WEB00216234","C043356",4,1.0,"Android","",38,1092714.0,"Silver",1,18,6,115299.08,19216.51,365,0.0,0.4,1
"WEB00215235","C043356",12,6.2,"Android","Referral",38,1092714.0,"Silver",1,18,6,115299.08,19216.51,365,0.0,0.4,0
"WEB00214913","C043402",5,15.5,"Android","Organic",31,4183573.0,"Silver",1,17,6,119667.69,19944.62,365,0.0,0.0,0
"WEB00214096","C043414",2,7.2,"Android","Referral",33,403536.0,"Bronze",0,11,6,110726.17,18454.36,365,0.0,0.2,0
"WEB00230856","C043425",9,18.4,"Desktop","Organic",28,1888932.0,"Platinum",0,32,7,224357.86,32051.12,365,0.0,0.0,0
"WEB00236044","C043442",11,0.6,"Desktop","Direct",43,0.0,"Silver",1,45,5,191734.36,38346.87,365,0.0,0.125,0
"WEB00244104","C043520",7,3.1,"Android","Social",40,1632515.0,"Bronze",0,58,3,59151.27,19717.09,365,0.0,0.333,1
"WEB00256420","C043601",4,4.0,"Android","Paid Search",48,1080383.0,"Bronze",0,11,4,65510.56,16377.64,365,0.0,0.143,0
"WEB00228433","C043668",12,3.8,"iOS","Paid Search",18,782965.0,"Silver",1,68,2,1861.17,930.58,365,0.0,0.5,1
"WEB00206709","C043707",3,14.4,"Tablet","Paid Search",44,345190.0,"Bronze",0,19,5,104931.96,20986.39,365,0.0,0.25,1
"WEB00244129","C043792",6,15.2,"Android","Direct",36,4278964.0,"Silver",0,107,6,69616.5,11602.75,365,0.0,0.556,1
"WEB00236596","C043792",11,1.6,"iOS","Social",36,4278964.0,"Silver",0,107,6,69616.5,11602.75,365,0.0,0.556,0
"WEB00196612","C043792",2,11.9,"iOS","Organic",36,4278964.0,"Silver",0,107,6,69616.5,11602.75,365,0.0,0.556,0
"WEB00256654","C043814",8,8.9,"Desktop","Social",24,1331099.0,"Silver",0,66,2,268850.7,134425.35,365,0.0,0.5,1
"WEB00210776","C043850",4,4.6,"iOS","Paid Search",18,395290.0,"Platinum",0,120,11,200700.19,18245.47,365,0.5,0.455,1
"WEB00221175","C043855",9,5.7,"Android","Organic",35,981738.0,"Bronze",0,16,3,77843.16,25947.72,365,0.0,0.0,0
"WEB00223586","C043882",6,18.6,"Android","Social",43,949279.0,"Gold",1,35,11,90389.98,8217.27,365,0.0,0.333,1
"WEB00227929","C043883",11,7.8,"Android","Direct",35,564613.0,"Platinum",0,6,3,254386.46,84795.49,365,0.25,0.5,1
"WEB00224408","C043928",12,5.8,"Desktop","Social",28,2555531.230587775,"Silver",1,64,6,268503.33,44750.55,365,0.5,0.0,0
"WEB00213610","C043928",6,8.4,"iOS","Direct",28,2555531.230587775,"Silver",1,64,6,268503.33,44750.55,365,0.5,0.0,0
"WEB00257330","C044007",8,12.7,"Android","Direct",64,374547.0,"Bronze",1,63,5,171479.25,34295.85,365,0.0,0.083,0
"WEB00205667","C044007",6,5.2,"iOS","Referral",64,374547.0,"Bronze",1,63,5,171479.25,34295.85,365,0.0,0.083,1
"WEB00197577","C044007",4,3.9,"iOS","Direct",64,374547.0,"Bronze",1,63,5,171479.25,34295.85,365,0.0,0.083,0
"WEB00224295","C044039",4,7.2,"Desktop","Organic",26,873546.0,"Gold",1,49,5,23488.71,4697.74,365,0.0,0.0,0
"WEB00227665","C044067",5,22.5,"Desktop","Social",22,877240.0,"Silver",0,72,4,62591.2,15647.8,365,0.0,0.5,0
"WEB00243091","C044068",5,13.8,"Desktop","",45,756654.0,"Bronze",0,60,7,236365.03,33766.43,365,0.0,0.0,0
"WEB00202219","C044068",7,4.0,"iOS","Direct",45,756654.0,"Bronze",0,60,7,236365.03,33766.43,365,0.0,0.0,0
"WEB00255979","C044087",10,23.6,"Android","Social",24,716976.0,"Silver",1,12,9,188179.69,20908.85,365,0.0,0.429,1
"WEB00222225","C044186",4,11.7,"Desktop","Direct",44,1036297.0,"Bronze",0,58,7,97074.9,13867.84,365,0.0,0.4,0
"WEB00197861","C044216",6,11.3,"iOS","Organic",38,413808.0,"Silver",1,7,6,62864.93,10477.49,365,0.25,0.2,0
"WEB00233773","C044236",8,41.6,"iOS","Direct",41,318894.0,"Silver",1,29,3,64734.54,21578.18,365,0.0,0.286,0
"WEB00206762","C044420",10,13.4,"Desktop","Organic",61,259874.0,"Silver",1,56,5,177316.65,35463.33,365,0.0,0.25,1
"WEB00227542","C044441",9,2.7,"Desktop","Organic",41,738266.0,"Silver",1,37,7,122975.46,17567.92,365,0.143,0.2,0
"WEB00243018","C044490",6,9.3,"Desktop","Organic",49,607785.0,"Bronze",0,19,7,95321.71,13617.39,365,0.0,0.1,0
"WEB00208624","C044490",5,3.8,"Desktop","Organic",49,607785.0,"Bronze",0,19,7,95321.71,13617.39,365,0.0,0.1,0
"WEB00217126","C044524",4,8.3,"Desktop","Organic",34,669518.0,"Bronze",1,1,7,175226.05,25032.29,365,0.0,0.0,0
"WEB00205265","C044524",4,8.4,"Desktop","Organic",34,669518.0,"Bronze",1,1,7,175226.05,25032.29,365,0.0,0.0,0
"WEB00244116","C044573",8,2.7,"Android","Organic",38,1120089.0,"Bronze",0,45,7,233160.28,33308.61,365,0.0,0.25,1
"WEB00239354","C044585",7,12.6,"Desktop","Social",33,1001453.0,"Bronze",1,82,3,35063.36,11687.79,365,0.5,0.25,1
"WEB00258671","C044597",3,5.6,"Android","Direct",36,363130.0,"Bronze",0,96,10,108750.85,10875.08,365,0.0,0.2,0
"WEB00253869","C044619",9,7.1,"Desktop","Direct",45,385532.0,"Gold",0,67,5,38914.63,7782.93,365,0.0,0.25,0
"WEB00244549","C044619",7,4.0,"Desktop","Organic",45,385532.0,"Gold",0,67,5,38914.63,7782.93,365,0.0,0.25,0
"WEB00259096","C044623",10,16.9,"Android","Organic",27,371655.0,"Silver",1,59,7,104857.14,14979.59,365,0.333,0.571,0
"WEB00253108","C044623",8,2.2,"iOS","Direct",27,371655.0,"Silver",1,59,7,104857.14,14979.59,365,0.333,0.571,1
"WEB00220497","C044673",5,12.1,"Desktop","Social",45,690620.0,"Silver",0,91,10,239301.53,23930.15,365,0.0,0.167,0
"WEB00212836","C044728",6,7.8,"Android","Organic",24,1805678.0,"Bronze",0,110,6,138138.14,23023.02,365,0.0,0.333,0
"WEB00214580","C044745",12,14.9,"Android","Organic",44,3423829.0,"Gold",0,33,5,278807.08,55761.42,365,1.0,0.75,1
"WEB00253969","C044765",11,10.9,"Android","Organic",31,1091186.0,"Silver",0,6,11,590678.7,53698.06,365,0.0,0.0,0
"WEB00213852","C044767",7,4.2,"iOS","Paid Search",29,973871.0,"Silver",1,44,7,88951.6,12707.37,365,0.0,0.0,0
"WEB00248370","C044795",8,16.7,"Android","Organic",31,562962.0,"Silver",1,46,5,77386.68,15477.34,365,1.0,0.333,1
"WEB00203198","C044795",9,3.4,"Android","Referral",31,562962.0,"Silver",1,46,5,77386.68,15477.34,365,1.0,0.333,0
"WEB00209357","C044904",8,12.3,"iOS","Organic",29,747492.0,"Gold",1,40,11,181059.93,16459.99,365,0.667,0.25,0
"WEB00205902","C044904",7,12.5,"Android","Referral",29,747492.0,"Gold",1,40,11,181059.93,16459.99,365,0.667,0.25,0
"WEB00212070","C044931",8,3.5,"Android","Organic",37,245376.0,"Bronze",1,86,7,153138.16,21876.88,365,0.0,0.25,0
"WEB00258954","C044942",7,18.0,"Android","Direct",50,1881610.0,"Platinum",1,77,7,248355.34,35479.33,365,0.333,0.429,0
"WEB00199863","C044942",10,5.4,"Desktop","Organic",50,1881610.0,"Platinum",1,77,7,248355.34,35479.33,365,0.333,0.429,1
"WEB00197948","C045116",5,1.4,"Desktop","Direct",18,385708.0,"Bronze",1,53,6,115424.23,19237.37,365,0.0,0.667,0
"WEB00255376","C045135",2,8.8,"Android","Direct",40,0.0,"Bronze",0,12,5,140933.39,28186.68,365,0.0,0.0,0
"WEB00257252","C045162",8,1.9,"Desktop","Direct",36,4546099.755089483,"Bronze",0,79,6,158075.6,26345.93,365,0.0,0.2,0
"WEB00224482","C045229",5,7.4,"Android","Direct",45,162869.0,"Bronze",0,53,5,109071.9,21814.38,365,0.0,0.2,0
"WEB00236244","C045234",5,13.4,"Android","Direct",34,639773.0,"Bronze",1,6,7,92353.58,13193.37,365,0.0,0.5,1
"WEB00217576","C045234",7,10.4,"Android","Organic",34,639773.0,"Bronze",1,6,7,92353.58,13193.37,365,0.0,0.5,1
"WEB00214982","C045335",8,17.1,"Desktop","",49,405904.0,"Gold",0,42,4,77124.14,19281.04,365,0.5,0.333,0
"WEB00235323","C045396",5,7.8,"Desktop","Organic",35,804453.0,"Bronze",1,46,6,215764.99,35960.83,365,0.0,0.143,0
"WEB00245057","C045406",9,21.0,"iOS","Social",41,220025.0,"Gold",1,61,6,88496.81,14749.47,365,0.0,0.333,0
"WEB00239293","C045406",9,21.6,"Android","Direct",41,220025.0,"Gold",1,61,6,88496.81,14749.47,365,0.0,0.333,0
"WEB00226073","C045420",10,14.1,"Android","Referral",34,1717353.0,"Bronze",1,62,7,77416.82,11059.55,365,0.0,0.143,0
"WEB00210456","C045465",6,0.6,"Desktop","Paid Search",46,714655.0,"Bronze",0,32,5,121579.56,24315.91,365,0.0,0.4,0
"WEB00245046","C045492",6,10.2,"Android","Referral",46,983865.0,"Bronze",1,7,2,80281.9,40140.95,365,0.0,0.091,0
"WEB00237985","C045492",11,5.3,"iOS","Organic",46,983865.0,"Bronze",1,7,2,80281.9,40140.95,365,0.0,0.091,1
"WEB00219360","C045492",4,7.5,"iOS","Social",46,983865.0,"Bronze",1,7,2,80281.9,40140.95,365,0.0,0.091,0
"WEB00247716","C045554",6,17.9,"Desktop","Direct",26,756512.0,"Bronze",1,61,9,581337.66,64593.07,365,0.0,0.0,0
"WEB00216824","C045554",9,11.1,"Android","Organic",26,756512.0,"Bronze",1,61,9,581337.66,64593.07,365,0.0,0.0,0
"WEB00239129","C045568",7,5.1,"iOS","Paid Search",40,672605.0,"Bronze",0,34,7,50614.75,7230.68,365,0.0,0.333,0
"WEB00237358","C045571",9,7.3,"Android","Direct",36,612241.0,"Bronze",0,80,10,104087.57,10408.76,365,0.0,0.4,0
"WEB00222033","C045571",8,6.9,"Desktop","Referral",36,612241.0,"Bronze",0,80,10,104087.57,10408.76,365,0.0,0.4,1
"WEB00214405","C045571",10,5.5,"Android","Organic",36,612241.0,"Bronze",0,80,10,104087.57,10408.76,365,0.0,0.4,0
"WEB00234949","C045573",9,4.5,"Desktop","Organic",31,1200543.0,"Silver",1,110,6,37434.65,6239.11,365,0.0,0.2,0
"WEB00209472","C045595",7,12.8,"Tablet","Paid Search",24,121733.0,"Gold",0,35,10,247716.73,24771.67,365,0.0,0.4,0
"WEB00196194","C045623",2,10.6,"Android","Direct",39,1323037.0,"Bronze",1,94,2,9984.53,4992.26,365,0.0,0.375,1
